source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val,r_est,r_lo,r_hi,r_len
573941775461597312,11.097003994623908,0.3977318613594244,85.21169299756015,0.2708976722500131,0.1618323689028502,0.36023514666475703,-1.9466698207302735,-1.5268618752408274,19.53852,2.0908928,1.0888004,1.0020924,,,NOT_AVAILABLE,122.77288237903213,22.342120130496408,,,1910.79636970064,1294.49917973211,2910.13134575518,571.929363411314
573977406510135552,11.623781850489301,0.02095751629628957,85.63427244082793,0.019202536590186284,0.8193251123839324,0.02431917400572259,-2.756902468230649,-3.404734170920628,15.037305,1.046215,0.44534588,0.6008692,,,NOT_AVAILABLE,122.82991769554701,22.763501409949153,5165.5,,1178.70148039254,1145.62754681897,1213.70257096951,562.667151842231
573966583191763200,13.268052209884363,0.6622393281514396,85.44485499251292,0.6894928536456826,-0.2684973066698914,0.7254731153908407,-0.44680158812687076,-1.2749966721495634,20.652176,1.5610085,0.48000336,1.0810051,,,NOT_AVAILABLE,122.96706002719748,22.573216500023435,,,1671.45827786675,1021.83624978516,2730.04248774696,566.147635969973
573941741101824512,11.527300130143324,0.04936967156932906,85.27576913377935,0.04015896239820653,0.17394332551702674,0.05040795225765679,-1.4924911664475942,1.6392581209779937,16.398655,1.1231937,0.4812584,0.64193535,,,NOT_AVAILABLE,122.81325348891454,22.40524696859324,4965.2134,,3958.38040608762,3359.62555034771,4753.13398286587,570.385947414086
573946070428900352,9.728164575494972,0.1670308511164168,85.17570336455861,0.1286813708826948,0.4249868145153194,0.15344754725909093,-9.972670185847385,2.108670929736271,18.480366,1.8685627,0.9319782,0.9365845,,,NOT_AVAILABLE,122.64740569809801,22.310874192517684,,,1935.27001007136,1503.22469052334,2613.23315954807,573.112490195067
573949261587878656,8.932382669100438,0.46482479137031407,85.28201610006207,0.5334972189902211,0.7692544100988966,0.5081151841986361,-1.7222972305915356,-1.4628748150480422,20.022465,1.6636028,0.56331444,1.1002884,,,NOT_AVAILABLE,122.58276841042388,22.42091900319821,,,1202.81824744728,760.405233171773,2088.55044204484,570.956626555451
573933146871270144,10.674161737662695,0.5577891953422454,85.06152043514248,0.4843349617924706,1.5504550058854842,0.6226200522250914,-0.9640157130106842,-0.9889929160972822,20.057537,2.7362041,1.4882565,1.2479477,,,NOT_AVAILABLE,122.72879106341993,22.193218413000285,,,728.739139931383,462.976239987666,1421.93426157582,575.40924669434
573936552779901696,12.894625186482273,0.472566541049692,85.09386169112418,0.350325445492078,0.5541080201434567,0.48733297952339333,-1.730541657594131,5.429581685137282,20.122726,1.778759,0.637949,1.14081,,,NOT_AVAILABLE,122.93516691021424,22.222112577397578,,,1387.55530005143,883.534161223445,2321.04398696742,573.960733551854
573978123767975680,12.740705304079837,0.4485914983368904,85.63550486333483,0.4318940332098063,0.26222953553001727,0.50316024410909,7.22440281907449,1.0036569520125065,20.38871,1.1075172,0.38087082,0.7266464,,,NOT_AVAILABLE,122.92211758466138,22.763763905839316,,,1593.41991094675,1015.89282764706,2582.67624351564,562.295264521356
573948475609431296,9.244148144171534,4.876128001582044,85.22791599335628,2.8489153507744547,,,,,21.200579,,,,,,NOT_AVAILABLE,122.60690110543422,22.365294839966246,,,,,,
573963422095833728,13.788624342573712,1.0479364733278567,85.34006525712537,1.013051555949518,0.5739295190947328,0.989886687991183,0.726386452851126,5.781631064568971,20.867983,1.3222103,0.27654457,1.0456657,,,NOT_AVAILABLE,123.01360262812474,22.46890471517359,,,1233.93835730495,678.716464931716,2242.97540264355,568.215984264836
573933082446325248,10.449192991409808,0.34874324033700843,85.06080797936963,0.2953075877366913,0.5960855440113609,0.365038636619553,-5.779978375059561,-0.09952515116478058,19.693941,1.5038338,0.7195225,0.7843113,,,NOT_AVAILABLE,122.70785921167636,22.19325288935259,,,1409.51571834859,948.386814979633,2270.13981150252,575.490290655725
573946379666546048,9.024298294585437,0.0657864698860645,85.16136974430604,0.05754221250552425,0.6217676176661048,0.06614567299121196,-8.45537583324476,0.22454286039164173,17.189318,1.2124119,0.5289154,0.6834965,,,NOT_AVAILABLE,122.58253226882084,22.300030169979884,,,1526.29615097419,1382.92896189841,1701.34087111938,573.6084452509
