,index,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,r_med_geo,MST_cluster,cluster num.,prob,mass,ruwe,rv_template_fe_h,has_epoch_rv,teff_gspphot,distance_gspphot,radial_velocity,azero_gspphot,ag_gspphot,ebpminrp_gspphot,source_id.1,r_med_photogeo,logg_gspphot,logg_gspspec,mh_gspphot,mg_gspphot,mh_gspspec,alphafe_gspspec,fem_gspspec,Gmg,L
471,610,84.21946428077581,9.882277472408068,2.5490432805972203,0.8559117166240308,-1.9658292593261693,15.489127,2.6754484,1.4772711,1.1981773,384.69006,1,1,0.9986870305109313,1.0,1.1481146,,False,,,,,,,3339440293591852800,385.41968,,,,,,,,7.52101304742278,0.0838677092703941
472,611,84.29241284413044,9.924110209051706,2.448209141956118,0.929823461233676,-2.146715217939524,15.728153,2.5131588,1.358181,1.1549778,399.6288,1,1,0.9963993897879648,1.0,1.1198703,,False,3566.0657,372.2524,,0.9392,0.6206,0.3853,3339440667251984256,398.30505,3.9935,,-0.4133,7.1866,,,,7.6723955765950596,0.07295276710356141
473,612,84.10964814414622,9.853861490644048,2.4768665353181003,0.7998762656137599,-2.213333858904417,15.486518,2.2064943,1.1307898,1.0757046,397.94934,1,1,0.9978936810028041,1.0,1.0193435,,False,3760.428,398.3172,,0.7384,0.5069,0.2946,3339441221304818176,395.93237,4.1385,,-0.342,6.9148,,,,7.456031027405361,0.08904049978625975
474,613,84.11280258651674,9.859621623662443,2.468979412917646,1.1001784550175715,-2.2094895084319823,17.918804,3.4809895,2.1468544,1.334135,403.9356,1,1,0.977194205514628,1.0,1.0185882,,False,,,,,,,3339441320088196224,395.72858,,,,,,,,9.881391343354396,0.009537695710904842
475,614,84.0854715945224,9.87196390744695,2.4426452789387247,0.9748841288169128,-2.104220456248428,14.443012,1.820775,0.88265324,0.9381218,402.17514,1,1,0.9898244255517841,1.0,1.0092273,-2.0,False,5493.3306,377.3879,63.08292,2.3392,1.7853,0.9644,3339441496182725504,401.01315,4.3441,,0.0996,4.7734,,,,6.3823140164373715,0.23937257597881395
476,615,84.12043184290802,9.907493785369647,2.5276753573164856,0.9192772846220016,-2.170935621976166,15.597133,2.3965254,1.2698851,1.1266403,388.29785,1,1,0.99668610437171,1.0,1.0375166,-1.0,False,,,-63.516705,,,,3339442767493030784,388.00348,,,,,,,,7.610739472300685,0.07721545076235559
477,616,84.2093945459631,9.906578254692102,2.4538201336482084,0.8509382223498705,-2.016870114638315,16.206417,2.7208061,1.5085754,1.2122307,400.15817,1,1,0.997186927019212,1.0,1.0213135,,False,3470.9583,382.9672,,1.047,0.677,0.437,3339443317248825600,398.81622,4.0119,,-0.3876,7.5368,,,,8.15563062767838,0.04674635457754697
478,617,84.2037591388353,9.928397775258858,2.5669506228027843,1.738982587634436,-2.72066640082575,17.837107,3.4211712,2.0145378,1.4066334,386.16653,1,0,0.9981861444302949,1.0,1.1882833,,False,,,,,,,3339443416031058944,377.77893,,,,,,,,9.884194573878196,0.009513102375618239
479,619,84.44647144644087,9.96803635862926,2.426581976968139,0.8758061640531715,-1.8237326130934857,15.388972,2.5975847,1.1054277,1.492157,401.9891,1,1,0.9959719253809999,1.0,1.52711,,False,,,,,,,3339446237824570752,404.92358,,,,,,,,7.313946838123671,0.10148953548337362
480,620,84.34174190462303,9.980663334517866,2.5071728137806364,0.9249396212670972,-1.945084840554432,16.991486,3.2550392,1.946455,1.3085842,390.8631,1,1,0.9979095159101982,1.0,0.9897716,,False,3429.6191,339.0116,,1.4382,0.8808,0.6382,3339446817645255296,401.12186,4.4041,,0.4023,8.3764,,,,8.987407349656822,0.021728865923169853
481,621,84.33357198625698,9.995076772961037,2.6180203784454616,1.0754398519565151,-2.195065836140153,18.726837,3.3580284,1.9905224,1.367506,382.19354,1,1,0.9964978036306983,1.0,1.063625,,False,,,,,,,3339447126882919168,364.04343,,,,,,,,10.816702113693946,0.004030130919692939
482,622,84.48249429511098,9.996601307644374,2.750262906323003,0.9394848150381232,-1.967115752252834,18.59736,3.4176064,2.0527096,1.3648968,362.62082,1,1,0.9998526898322081,1.0,0.95366937,,False,,,,,,,3339447848437426688,351.65582,,,,,,,,10.794231056983692,0.004114410098027347
483,623,84.46727599741463,10.043716317501538,2.52173243909309,1.165860140758334,-2.131625035132457,18.03413,3.214264,1.8782825,1.3359814,391.43765,1,1,0.9927359014083268,1.0,0.9626502,,False,,,,,,,3339448226394618112,395.8963,,,,,,,,10.0426250257972,0.008221479716784228
484,624,84.23223544150193,10.060285152427769,2.4076708707556267,0.8989808435766597,-2.139620264113524,16.561863,3.2093477,1.8982525,1.3110952,407.47385,1,1,0.9946119898717181,1.0,1.0361055,,False,3416.7144,359.0513,,1.4778,0.9095,0.646,3339451490568784384,406.9408,4.1112,,0.1924,7.7954,,,,8.4698485923639,0.03499939708398363
485,625,84.43362286245966,10.13049776091026,2.471525407119844,1.8004038906352828,-1.9438886876885697,16.778906,2.6997662,1.5045834,1.1951828,402.01947,1,0,0.913713156420266,1.0,1.0371904,,False,3470.9602,344.9347,,1.0528,0.6804,0.4367,3339452903615729024,403.57727,4.4107,,-0.1782,8.3715,,,,8.743731396693331,0.027196150843423722
486,626,84.34561292180223,10.118114348348518,2.51036008073847,0.8453295210936465,-1.9804784100787984,16.215958,2.5756311,1.4092655,1.1663656,391.7756,1,1,0.9989118727476378,1.0,1.0827868,,False,3506.503,387.7861,,0.9373,0.6148,0.3864,3339453419011828864,391.82748,4.0404,,-0.5255,7.5895,,,,8.214638101153668,0.044273592101948936
487,627,84.75246840932859,9.950165525474985,2.4356017601853788,1.2680780444683035,-2.267711702621158,17.030533,2.9772243,1.7139378,1.2632866,403.1019,1,1,0.9920725919195652,1.0,0.99991626,,False,,,,,,,3339454548586317056,399.54825,,,,,,,,8.963564396214691,0.02221131347635686
488,628,84.7477620454976,9.957169299817233,2.4711802107168768,1.2419327555499564,-2.1077368792291225,16.023893,2.7103624,1.5064564,1.203906,397.16516,1,1,0.995061814530595,1.0,1.0943258,,False,3469.2456,347.384,,1.0712,0.6927,0.4463,3339455136998692096,394.65366,4.0068,,-0.4142,7.5501,,,,7.988415087322279,0.05452980756516156
489,629,84.71667836665391,10.024142470324826,2.330199387857969,1.0558509298085972,-2.033551572489484,16.849483,2.9511204,1.6969566,1.2541637,419.84933,1,1,0.9941423083552943,1.0,0.93267107,,False,3469.7598,423.9702,,1.1998,0.7561,0.5161,3339456442668739584,419.82443,4.2639,,0.1573,7.9024,,,,8.686448419167908,0.028669533896569666
490,632,84.65277322498012,10.285738593813225,2.4404425317650524,1.0993619057993278,-1.5980574377448262,15.798901,2.6274872,1.4384823,1.1890049,401.99387,1,1,0.9893855036605957,1.0,1.06582,,False,3521.809,354.5546,,1.0627,0.6931,0.4397,3339482178112722048,402.77185,3.9765,,-0.3803,7.2852,,,,7.736243926114758,0.06878637603833564
491,633,84.72140915631505,10.49292459647899,2.453619257164588,1.0370812539867904,-1.8645352016911956,16.90343,2.9195967,1.6762543,1.2433424,402.0885,1,1,0.997584660668224,1.0,1.0123612,,False,3474.5957,427.7911,,1.1738,0.7426,0.5024,3339489458081126016,391.81027,4.2993,,0.1401,7.9627,,,,8.852465857681686,0.024604449746675923
492,634,83.98274016406589,9.93935636020225,2.529288780843539,0.8811139845664255,-1.792568006659159,15.707934,2.4127874,1.2835188,1.1292686,388.95148,1,1,0.9941220357293729,1.0,1.0220147,,False,3636.1838,389.7306,,0.9228,0.619,0.3729,3339490591953049600,386.37912,4.0341,,-0.4443,7.0688,,,,7.722926088135411,0.0696353182471203
493,635,83.98096801334805,9.94189347776313,2.556603105989548,0.9097488324168506,-1.9755561167276128,13.700617,1.8984108,0.93578815,0.96262264,384.0371,1,1,0.9961744513497924,1.0,1.0484697,-2.0,False,5274.318,391.2793,-19.608126,2.3328,1.7632,0.9539,3339490596248857856,384.76712,3.9504,,-0.0361,3.9586,,,,5.738933561020504,0.43293886633047585
494,636,84.04314610982522,10.005092707875011,2.545004702326313,0.804355084683983,-2.2179495358853827,16.75948,3.0659313,1.77882,1.2871113,386.09213,1,1,0.997991729859693,1.0,1.0324885,,False,,,,,,,3339491283443598976,388.93176,,,,,,,,8.787922945529866,0.026111439923503427
495,637,84.05057321659507,10.015795610320568,2.4556185596472115,0.9186525776418102,-2.01137864078971,16.25452,2.7630224,1.5469303,1.2160921,399.99802,1,1,0.9929258675067814,1.0,1.0347388,,False,3462.0881,375.2363,,1.1519,0.7414,0.4806,3339491382226635008,399.3131,4.0106,,-0.3853,7.5657,,,,8.205324535664424,0.044655009462891485
496,638,84.07933947099167,10.06410472531155,2.43215137613865,0.0598914095524894,-2.020330497394406,14.4028,1.9103298,0.9392004,0.9711294,403.93655,1,1,0.9998279660955224,1.0,1.1091903,-0.75,False,5796.667,408.9119,25.523706,2.7671,2.1207,1.1632,3339493241948664448,402.2884,4.2014,,-0.2689,4.2116,,,,6.332753008792533,0.25055253231597163
497,639,83.89491828044474,10.010272405251463,2.5256320758448783,1.4828994997071785,-1.7970314547462276,16.569532,2.203003,0.8862343,1.3167686,387.92233,1,0,0.8758187752663332,1.0,0.9557652,,False,,,,,,,3339494238378604288,384.07095,,,,,,,,8.581382422568518,0.03158253826315731
498,640,83.89516883674672,10.009716274986811,2.4723468716457986,1.8277205682197917,-2.113926611310207,15.153625,2.1953173,1.0874624,1.1078548,398.3331,1,0,0.9990809197926827,1.0,1.1232339,-0.75,False,,,37.352806,,,,3339494238380814336,396.4063,,,,,,,,7.119172012248647,0.12143145396723208
499,641,83.97639542809922,10.073123647218274,2.4817628095663355,0.9137382669311044,-1.9231551648935348,12.655761,1.3217163,0.5896721,0.7320442,399.93976,1,1,0.9924462574762064,2.0,1.0261419,-0.25,False,5048.964,382.2669,44.14438,0.715,0.5628,0.3012,3339494959935297792,399.70633,4.1065,,-0.2203,4.1817,,,,4.629562360795678,1.2027491417723795
500,642,83.8685994378124,10.040958544644862,2.623372351689441,0.5297768221651239,-1.7174593876343411,16.000051,2.5585566,1.3849888,1.1735678,374.93652,1,1,0.9998289244368879,1.0,0.99558073,,False,3510.4302,359.8827,,0.9689,0.6361,0.3985,3339495269172963968,373.54175,4.0101,,-0.548,7.5081,,,,8.09435068552369,0.04946063933260759
501,643,84.00005791201363,10.096869655700363,2.484461971863669,0.8531709594266897,-2.0370754671777336,17.309254,3.1769638,1.8761463,1.3008175,398.2506,1,1,0.9958311064702778,1.0,0.98116755,,False,3410.0098,472.6292,,1.4619,0.9006,0.6378,3339496471763778048,389.41818,4.196,,0.198,7.9782,,,,9.285415768265151,0.016513293224969937
502,644,84.19628439599472,10.09770264655134,2.477222196058405,1.7096454602809947,-1.7321129164937497,14.836662,2.0287848,1.0167551,1.0120296,397.18326,1,0,0.9672728509610513,1.0,1.0286902,,False,3876.1226,379.6039,,0.5308,0.3743,0.2074,3339498705147031552,396.36127,4.0673,,-0.3687,6.5153,,,,6.806486813296944,0.16195907014163013
503,645,84.12673460970589,10.148401902658614,2.565836031166928,1.4632401425070147,-2.322461575596702,18.371813,3.2684345,1.9342785,1.334156,392.37683,1,0,0.7644664220790424,1.0,1.0358917,,False,3429.7961,701.2481,,1.775,1.0739,0.7871,3339502720940376832,346.8084,4.2063,,0.3863,7.9843,,,,10.417957497461291,0.005818579881807779
504,646,84.06788914444309,10.214013822473664,2.5850197146533445,0.5249182456245577,-1.356378847351894,18.639013,3.2811794,1.9168167,1.3643627,384.09317,1,1,0.9991064387259837,1.0,0.968041,,False,2954.1353,315.3653,,0.3049,0.1769,0.1458,3339504198409173632,357.53397,4.6541,,0.779,10.8841,,,,10.7013322979477,0.004481950758758954
505,647,83.76668388809699,10.124126364634789,2.5280024574039346,0.5755614623968092,-1.7730438024051154,17.829632,3.4220562,2.0868359,1.3352203,392.00827,1,1,0.9993397302216279,1.0,1.0054284,,False,3004.1868,322.8025,,1.467,0.8776,0.605,3339508527735961600,395.20667,3.8622,,-0.5038,9.3683,,,,9.843519458883323,0.009876253221072356
506,648,83.8556756996622,10.143963022008435,2.509550030687022,0.672553837558171,-2.2832217278045803,15.200991,2.2769995,0.8697872,1.4072123,390.3304,1,1,0.9966097030588292,1.0,1.5512471,,False,,,,,,,3339508772550861312,386.4195,,,,,,,,7.198970291253383,0.11282669937332965
507,650,83.96168650065542,10.162552627045676,2.736280932819706,1.033863351573584,-1.9478539830187795,17.4878,3.2730694,1.9490986,1.3239708,359.25595,1,1,0.9956893389333277,1.0,1.0061163,,False,,,,,,,3339509459744876160,361.37692,,,,,,,,9.673603420850657,0.01154937895846013
508,651,83.96981045086785,10.215742816039269,2.602221699627367,0.8846625182174108,-2.095061997370299,16.87642,3.0196772,1.7471409,1.2725363,376.14212,1,1,0.9962470046669835,1.0,0.989007,,False,,,,,,,3339510314442605056,377.202,,,,,,,,8.95314147039612,0.022425565938376357
509,652,83.85284525726007,10.19589018178989,2.4471277022144675,1.6378971170977354,-2.0927673568744862,11.473517,0.7990532,0.31454563,0.48450756,401.30762,1,0,0.9928871454080282,3.0,1.0468178,0.0,False,5870.1553,409.7274,29.670578,0.0975,0.0824,0.0445,3339510731055206528,401.3585,3.8836,5.04,-0.6264,3.3424,-0.02,0.13,,3.416800166987711,3.6751911597345783
510,653,83.86631389899922,10.203882948663196,2.3513289794513264,0.2032530452366176,-1.7086926651020182,17.3264,2.9909058,1.6520824,1.3388233,421.80557,1,1,0.9991593334035687,1.0,1.4528583,,False,,,,,,,3339510761119018368,410.17133,,,,,,,,9.182966982215518,0.018147349655615375
511,654,83.67699700404333,10.198323413879656,2.6215486589648243,0.7283895833924537,-1.981003737596206,13.045196,1.600008,0.7330847,0.86692333,379.9423,1,1,0.9985830097818928,1.0,8.604902,-0.25,False,4925.754,647.3876,28.299448,1.3104,1.0029,0.5379,3339512925782465664,398.6812,3.4031,5.45,-0.1909,2.9739,,,,5.137985615653626,0.7530186868289536
512,655,83.84061246438017,10.248287086082373,2.5698785331366043,0.651018088868825,-1.9389576172666936,18.069902,3.2441273,1.9142418,1.3298855,392.4386,1,1,0.9993735567056812,1.0,1.0121951,,False,3307.06,383.6797,,1.2687,0.7685,0.5669,3339514094013656448,382.46347,4.5961,,0.4226,9.3074,,,,10.119464983125004,0.007659739619627978
513,657,83.95256664751419,10.320058708320673,2.3992199928072435,0.8355521316462878,-1.9540426957748296,15.667993,2.4021168,1.2795401,1.1225767,409.04877,1,1,0.9904197581089339,1.0,1.0162357,,False,,,,,,,3339520523580613888,406.307,,,,,,,,7.5683433588092175,0.08029022158370071
514,658,84.39280331312611,10.232364685228948,2.4341408090860885,0.999772636389648,-1.7915347548424774,16.222273,2.6654596,1.4797516,1.185708,405.2326,1,1,0.9935005432347921,1.0,0.99293816,,False,3517.1333,410.8923,,1.0406,0.6795,0.4299,3339524814250523648,403.1998,4.0219,,-0.401,7.4056,,,,8.154001487465901,0.04681654983340439
515,659,84.3269061752751,10.47248734134387,2.540546853877617,0.6062337206062453,-1.6877697011943735,18.656567,3.6430702,2.2628422,1.380228,397.6958,1,1,0.9997900060154771,1.0,1.0283147,,False,,,,,,,3339545017776879744,382.72742,,,,,,,,10.681203043845953,0.004565819961320958
516,660,84.20910391038561,10.56036812590185,2.4775931928490413,0.8408105838972039,-1.878670232292447,16.773697,2.0688667,0.9426594,1.1262074,399.84567,1,1,0.996915294566481,1.0,1.0952977,,False,,,,,,,3339549312744278400,400.90045,,,,,,,,8.74384699566325,0.0271932554074497
517,661,84.33942575512496,10.619642156493477,2.4502025762862,1.2405867552812948,-1.940668901467104,17.61906,3.4343224,2.1005154,1.333807,400.70697,1,1,0.9060368937855463,1.0,1.0465915,,False,,,,,,,3339553062252763520,403.58224,,,,,,,,9.56506996085588,0.012763565624294815
518,662,84.45613560626703,10.64291695637886,2.665747432683569,0.5289887035373642,-2.347072698376372,18.124352,2.5812187,1.4434853,1.1377335,372.82162,1,1,0.9982345435472212,1.0,0.9797317,,False,3399.9568,318.5184,,0.6936,0.4546,0.2812,3339553779510347776,374.99564,4.6596,,-0.8188,10.1241,,,,10.253446998105037,0.0067705071452469475
519,663,84.46275417917357,10.698387918393268,2.46139339421916,2.0119049977134797,-1.9366151968749503,16.308495,3.1431475,1.8462887,1.2968588,397.341,1,0,0.999057173398414,1.0,1.0273502,,False,3431.4988,331.2466,,1.446,0.895,0.6283,3339555325698614784,398.79126,4.1123,,0.1668,7.7463,,,,8.26440015361119,0.04229021942921656
520,664,85.23100529101035,10.392298778963283,2.4350757335884308,1.4300315606165726,-1.905480226939878,17.10193,3.002326,1.7290363,1.2732897,405.73886,1,1,0.9960035244737475,1.0,0.9981747,,False,,,,,,,3339569039531509504,396.60388,,,,,,,,9.034492364032683,0.020806692766483156
521,667,83.69617600876622,10.303805698650825,2.5002512244575024,0.6972730745297953,-2.0282242871708083,15.8427,2.5137053,1.3498487,1.1638565,392.6479,1,1,0.9963161044587393,1.0,1.0053992,,False,3565.639,357.5909,,1.0104,0.6702,0.4101,3339702389676486656,390.104,4.0039,,-0.5855,7.3158,,,,7.83261824318817,0.06294376295892345
522,668,83.64649680445193,10.416330971648843,2.440964950512899,0.6774349568794756,-1.936804460877984,16.593655,3.1152,1.7863731,1.3288269,400.75604,1,1,0.9944398345998956,1.0,1.4946756,,False,3434.0203,349.3514,,1.4821,0.919,0.6402,3339708436990250496,400.53998,4.1843,,0.1698,7.8627,,,,8.531462717429807,0.03306853178470109
523,669,83.85286405125294,10.372821382211294,2.602933609906443,0.7802884523094251,-2.097383242790884,16.519674,3.4171677,2.0761356,1.341032,378.58795,1,1,0.9963602621971958,1.0,1.0946354,,False,,,,,,,3339709433422784768,378.83643,,,,,,,,8.596989455953427,0.031131798987157566
524,670,83.8253364232776,10.39734530633583,2.49300030954336,0.6351591795620243,-1.83844130870496,16.270317,2.6803637,1.476677,1.2036867,393.0454,1,1,0.9988091831178713,1.0,0.9575489,,False,3462.379,367.6513,,1.0663,0.6921,0.4413,3339709777020230784,394.42828,4.0038,,-0.5593,7.6724,,,,8.253928662139733,0.042700064903210676
525,672,83.53465252159033,10.45114602495732,2.423954157330204,1.299295549137831,-1.880163644485302,11.28994,0.84211826,0.3255949,0.51652336,405.8217,1,0,0.9319013097396774,3.0,1.0877734,-0.75,False,6118.8823,413.5904,25.892786,0.319,0.2702,0.1459,3339719260307854976,405.0914,3.8687,,-0.4521,2.9156,,,,3.2125620102130075,4.435833086051815
526,673,83.59133529604786,10.505672761160213,2.4637822937609144,1.756968001181519,-1.7445170981326543,16.622078,2.7873821,1.5651016,1.2222805,397.98615,1,0,0.9999195135581606,1.0,1.0131295,,False,3428.087,406.571,,1.1481,0.7358,0.4805,3339721283235625344,396.41904,4.0251,,-0.4401,7.7656,,,,8.580089648964638,0.03162016562478941
527,674,83.55840761989057,10.516037912818836,2.4548965966903142,1.6936439082640689,-1.7759604814864756,14.006255,1.5833616,0.74073124,0.8426304,399.91144,1,0,0.999827389671682,1.0,1.0106051,-0.75,False,4481.048,387.8257,33.45742,0.7698,0.5792,0.3099,3339721734208993792,400.52618,4.1361,,-0.461,5.482,,,,5.956421019092138,0.35434931076411813
528,676,83.54110264241386,10.512628944060946,2.4549546568922977,1.6988866679971617,-1.8545615624056369,15.35092,2.1685753,1.11129,1.0572853,399.85776,1,0,0.9998837512212391,1.0,1.0206457,0.0,False,,,61.33215,,,,3339721901710924800,399.14902,,,,,,,,7.301137375485721,0.10269399516627754
529,677,83.38456507536797,10.491668568936207,2.5206834426914644,0.7382387088372215,-1.7690633252531105,14.413661,1.8363419,0.8910208,0.9453211,390.68616,1,1,0.9890605798071888,1.0,1.0998807,,False,4898.493,364.6895,,1.87,1.4107,0.7732,3339723830153084544,390.25458,4.2211,,-0.9959,5.1792,,,,6.4212525434863075,0.23093990488282062
530,678,83.35592648699104,10.509917657217034,2.4869236028943984,0.685617626033007,-1.850311664251009,15.189608,2.2676477,1.1847057,1.082942,393.37616,1,1,0.9889302370538091,1.0,1.0364171,-0.25,False,3733.834,371.9049,22.050287,0.7812,0.5287,0.3131,3339724001951778560,392.8656,4.0128,,-0.2268,6.7117,,,,7.16792022077869,0.11609991764896954
531,679,83.40212950890084,10.558566788949609,2.504963622429212,1.5175047812373028,-1.7296626675570723,17.077234,2.8074608,1.5802574,1.2272034,392.7611,1,0,0.9989715829997933,1.0,1.0402488,,False,3515.1045,464.4424,,1.1513,0.7364,0.4868,3339724719209522944,393.31412,4.3539,,0.1237,7.9696,,,,9.071241116699012,0.02011423655245049
532,680,83.48240768151899,10.54421806242211,2.431142506071517,1.6889253157764188,-2.0087706667923486,14.146223,1.928587,0.9414072,0.98717976,403.8624,1,0,0.9999614630200713,1.0,0.9918223,-1.5,False,,,17.528141,,,,3339725101461230336,404.54456,,,,,,,,6.075275082959118,0.31760692773499477
533,683,84.04876515928328,8.613394333430676,2.3707008816147206,1.5099932397668645,-2.107327837479475,17.86442,3.2191372,1.9218102,1.297327,418.4199,1,0,0.9948005136459437,1.0,0.9941742,,False,3280.6038,354.4822,,1.297,0.7936,0.5615,3334703077806375424,419.71463,4.5491,,0.1601,9.2953,,,,9.738803806037929,0.010876232367414864
534,688,83.48474222918203,8.31635755456867,2.453325373624666,1.9595531295079751,-2.30237160047964,18.369741,3.24366,1.8984184,1.3452415,402.0962,1,0,0.9999992626240558,1.0,0.9559592,,False,3001.4668,404.2618,,1.5679,0.9351,0.6459,3334714485240056448,355.49234,3.8435,,-0.5019,9.3475,,,,10.318516752851766,0.006376660552034585
535,689,83.49477386551173,8.367785845905608,2.4705602206746087,0.6494927058550187,-2.380841516750979,18.2888,3.465746,2.0865402,1.3792057,408.05084,1,1,0.8923567857848134,1.0,0.8961071,,False,,,,,,,3334715378593336192,380.06125,,,,,,,,10.25277722208837,0.006774685068281242
536,691,83.45361567167434,8.406833336490305,2.633827199250997,2.542138166627698,-2.393217199585443,13.8358555,1.1636095,0.50499535,0.65861416,373.4236,1,0,0.9999999999855218,1.0,0.96555406,0.25,False,5058.0576,363.8652,48.47774,0.2912,0.2316,0.1224,3334718681424073728,373.33255,4.5496,,0.0628,5.796,,,,5.938791891333953,0.3601498543407733
537,697,83.4393028650281,8.539536509352843,2.5152987087790315,0.7445709728855798,-1.8842797192279603,14.700298,1.738472,0.8005724,0.9378996,389.49768,1,0,0.941591004198891,1.0,3.0005693,-1.5,False,4418.5415,370.3784,27.519276,1.0541,0.7837,0.423,3334733868428224640,388.62018,4.2657,,-0.8577,6.0335,,,,6.703245839347623,0.17811547945203526
538,698,83.3541526611889,8.523652587229908,2.552827397307189,0.8087675297185937,-2.6056172346773048,16.355947,2.7556047,1.5407429,1.2148619,385.4585,1,1,0.9680394239366205,1.0,0.98673093,,False,3570.6516,389.4421,,1.1542,0.7442,0.485,3334734177666072576,382.16626,4.2711,,0.1313,7.62,,,,8.391054260603475,0.0376338193397822
539,699,83.37665896589674,8.628428250017786,2.4797643876660214,1.5588786868241062,-2.557100347389912,17.634987,3.3999329,2.047243,1.3526897,398.5926,1,0,0.9966160979615266,1.0,1.0169065,,False,,,,,,,3334738399617038848,395.95227,,,,,,,,9.607039093652206,0.012279604025329929
540,700,83.94530874489311,8.74347201737949,2.5030091929035123,0.7870870104642251,-2.645292261802931,17.598438,3.5287437,2.1473942,1.3813496,391.01135,1,1,0.9960967160771722,1.0,0.9694208,,False,,,,,,,3334752693268648704,393.3952,,,,,,,,9.590750223310668,0.012465218933958305
541,701,83.78885369224795,8.642513806433728,2.4465701062993768,1.562702808722655,-2.3492677019426944,18.811779,3.2202091,1.8551884,1.3650208,416.5533,1,0,0.9854380281046358,1.0,1.0090634,,False,2966.001,262.3513,,0.4731,0.2745,0.2218,3334752933786388224,370.67603,4.8614,,0.7229,11.3687,,,,10.754567324764963,0.0042674954829317845
542,702,83.73977509903098,8.68327214026744,2.580429669561438,0.9535690423758756,-2.4867651181081083,15.4252205,2.3160543,1.2189732,1.0970812,380.19577,1,1,0.9744785415503753,1.0,0.9585152,,False,,,,,,,3334754037594764800,379.4701,,,,,,,,7.483680633659153,0.08680160319896661
543,703,83.84402270719418,8.697914765702999,2.551106328443371,0.9522703700126643,-2.4252289727130383,15.198201,2.1341658,1.0889997,1.045166,385.02875,1,1,0.9717327922830152,1.0,0.999885,-0.25,False,6236.473,377.5924,58.776325,3.5684,2.7207,1.5246,3334754999667421568,384.28546,4.3825,,-1.4933,4.5786,,,,7.231843800485015,0.10946177337446578
544,705,83.33795242024273,8.695726275610403,2.66050787171934,0.3518302102123531,-2.591787407678124,13.729703,1.8121233,0.8770361,0.9350872,369.8029,1,1,0.9997781236919282,1.0,2.1893687,-2.0,False,,,-9.012573,,,,3334763074205831424,369.37347,,,,,,,,5.854525741109598,0.3892151203724665
545,706,83.77891575751948,8.802836768149755,2.5306065366034605,0.9879525524710192,-2.481255090909443,12.402001,1.2645025,0.5542898,0.7102127,393.0313,1,1,0.9691927169964211,2.0,0.9948951,-1.5,False,,,33.287952,,,,3334768395668521344,393.1548,,,,,,,,4.41812412747924,1.4613368941897686
546,707,83.73773905224536,8.852723562598584,2.5694285703782467,1.114604764815579,-2.467127777407318,16.992645,2.9920406,1.7266674,1.2653732,382.20264,1,1,0.9155923828040843,1.0,0.96178836,,False,3460.5564,436.7031,,1.2468,0.7819,0.5386,3334769529540210432,377.0422,4.2678,,0.1805,7.9625,,,,9.041827744428272,0.020666593737713228
547,708,83.68387925443557,8.832096131740293,2.490220173205854,1.659408883232423,-2.546710081914192,16.311773,2.6170168,1.4342251,1.1827917,393.9055,1,0,0.9906897582851628,1.0,1.0544876,,False,3513.6924,376.0665,,1.0262,0.6706,0.4229,3334769636915824768,394.15598,4.1523,,-0.3821,7.6956,,,,8.292961735039146,0.041192230212611376
548,711,84.39599582242037,8.629189288442978,2.505612424419684,1.5856236821632204,-2.930680230756784,14.566106,1.9667692,0.9740143,0.99275494,392.18506,1,1,0.8091897231930902,1.0,1.0674084,-2.0,False,4764.597,362.9291,-7.0610666,2.1091,1.5633,0.8551,3334782315659931904,391.36737,4.1817,,-0.833,5.1965,,,,6.5606754694569585,0.20310930131619012
549,712,84.36326352698154,8.61368536280973,2.7227615059998405,1.1706746215111377,-2.803679782729002,16.845108,3.1485367,1.849493,1.2990437,361.27225,1,1,0.9966607063615565,1.0,0.9660058,,False,3513.7676,393.8557,,1.438,0.8911,0.6327,3334782659257322880,361.1115,4.2913,,0.394,7.8887,,,,9.020156009923507,0.02108325181973517
550,714,84.1048934730896,8.703125103629858,2.602210972666335,1.63425044326151,-2.425881915655897,17.49816,2.9926033,1.7278461,1.2647572,381.07986,1,0,0.8618367082962023,1.0,0.9900502,,False,,,,,,,3334798499096518272,387.4327,,,,,,,,9.574872519065059,0.012648848542972409
551,717,84.37304632998635,8.767418920503927,2.592532369363052,0.8584377997705892,-2.090616767482808,15.9850025,2.7398853,1.23493,1.5049553,379.708,1,1,0.9706021697635386,1.0,1.1232265,,False,,,,,,,3334802828423714304,376.17816,,,,,,,,8.053623437644825,0.05135120332066223
552,718,84.39144314474079,8.856035049239432,2.524466498508155,1.1050978863975818,-2.1119027410984232,18.825388,3.45747,2.0628395,1.3946304,405.33386,1,1,0.9019908856967995,1.0,1.0020345,,False,2903.0173,294.1503,,0.5664,0.3238,0.2695,3334807810585762176,393.3641,4.6413,,0.781,11.0706,,,,10.836236058343138,0.003958271475167756
553,719,84.41807300395303,8.908627630576001,2.5122189815777696,1.2450934293440654,-2.442508752293424,15.679329,2.3792648,1.2601814,1.1190834,390.7898,1,1,0.9789936162541786,1.0,1.0898417,,False,3642.5312,389.3893,,0.9119,0.6128,0.3679,3334808424763537792,390.08612,4.0316,,-0.4612,7.0543,,,,7.679616463434596,0.07246919124503665
