source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
6.04716E+17,133.5803053,2.964738004,11.55464474,2.769589344,,,,,21.055485,,,,,,NOT_AVAILABLE,216.3262039,32.46442896,,
6.04711E+17,133.1240888,2.495740957,11.59036788,1.659103562,,,,,20.863358,1.7614956,0.37509155,1.386404,,,NOT_AVAILABLE,216.0652606,32.07410617,,
6.04682E+17,133.3945979,1.133755389,11.27628727,0.718401472,1.744115141,1.401718684,-2.125850962,-1.644584685,20.759127,1.1889992,0.18559837,1.0034008,,,NOT_AVAILABLE,216.5336651,32.18179116,,
6.04699E+17,133.2062214,0.215014709,11.38475777,0.127304169,0.691198409,0.259445293,-1.392868599,2.374344061,18.582338,1.2214394,0.47257996,0.7488594,,,NOT_AVAILABLE,216.3253124,32.06036667,,
6.04733E+17,133.3475196,1.947884081,11.64869051,1.627227083,,,,,20.950785,1.0592403,0.3684845,0.69075584,,,NOT_AVAILABLE,216.111513,32.29718772,,
6.04637E+17,133.6606981,0.149084173,11.21654757,0.094017686,0.754388721,0.219790059,0.3682089,-28.76262117,18.239601,1.3202496,0.5831032,0.7371464,,,NOT_AVAILABLE,216.7286472,32.39277616,,
6.04845E+17,133.7139643,9.712422924,12.07392019,12.50784214,,,,,21.322962,,,,,,NOT_AVAILABLE,215.8315211,32.80090032,,
6.047E+17,133.1638142,0.525449105,11.45274824,0.324966569,0.220183124,0.685842828,-1.856556546,-0.254674078,19.807127,1.010294,0.22824287,0.7820511,,,NOT_AVAILABLE,216.2318817,32.05140811,,
6.04701E+17,132.9756985,0.749910425,11.39162995,0.438536878,0.413454011,0.898718063,-10.82207395,-2.602948596,20.269989,1.5234375,0.22416496,1.2992725,,,NOT_AVAILABLE,216.2054137,31.8584553,,
6.04745E+17,133.53497,0.037271491,11.86612265,0.027032622,0.719336277,0.043743134,-1.899431196,-18.50969936,15.426385,0.9198532,0.37812328,0.5417299,,,NOT_AVAILABLE,215.9689079,32.55499833,5427,0.336
6.04745E+17,133.5627792,0.053601234,11.86383067,0.0394303,1.244544688,0.062829478,-11.13191335,-2.923678451,16.200832,1.3147898,0.5852375,0.72955227,,,NOT_AVAILABLE,215.9848979,32.57875367,4900.86,0.145
6.04683E+17,133.3150195,0.325449632,11.30050884,0.210729822,0.888024024,0.462375035,-6.996929478,-6.057192238,19.119102,2.0775814,0.965868,1.1117134,,,NOT_AVAILABLE,216.4686937,32.12136831,,
6.04643E+17,133.6065102,3.807014797,11.37310242,2.644611645,,,,,21.158072,,,,,,NOT_AVAILABLE,216.5340302,32.41102523,,
6.04691E+17,133.4472713,24.81503778,11.40335738,17.38736513,,,,,21.111042,,,,,,NOT_AVAILABLE,216.4234172,32.28237427,,
6.04732E+17,133.4293747,1.136194979,11.61302387,0.551774913,0.434305838,1.7147572,0.809572912,-1.205148529,20.582497,0.80236053,0.23158455,0.570776,,,NOT_AVAILABLE,216.1897178,32.35491886,,
6.04633E+17,133.4687516,0.025430019,11.18279005,0.015156928,0.948009276,0.033822804,-3.647401712,-5.935981887,14.223403,0.84686375,0.345706,0.50115776,,,NOT_AVAILABLE,216.6701821,32.20797634,5794.5,0.4015
6.04729E+17,133.6773696,2.594547081,11.74278234,1.926170038,,,,,20.937523,1.797926,0.50816154,1.2897644,,,NOT_AVAILABLE,216.1711796,32.62982705,,
6.04731E+17,133.7326709,0.475899374,11.81205062,0.279681168,0.993935309,0.58592988,6.503068596,-6.970038668,19.574993,2.4232922,1.221323,1.2019691,,,NOT_AVAILABLE,216.123476,32.70803401,,
6.04747E+17,133.4927762,0.230533632,11.90167996,0.132798333,2.735140202,0.330269038,1.928543318,-12.6496157,18.73763,2.9180927,1.6409378,1.2771549,,,NOT_AVAILABLE,215.9101014,32.53237798,,
6.04687E+17,133.26673,0.025486187,11.3625302,0.015363964,1.090325213,0.032157508,-11.23385039,-2.792520274,14.169391,0.8127899,0.32812786,0.48466206,,,NOT_AVAILABLE,216.3786904,32.10472378,5831,0.104
6.04742E+17,133.55589,0.056421223,11.82174279,0.039369651,0.878894221,0.071577462,-13.6194961,-18.20236624,16.300722,1.1056337,0.47348595,0.6321478,,,NOT_AVAILABLE,216.0268941,32.55500083,4989.5,0.1582
6.04745E+17,133.5102224,0.029250425,11.87585529,0.018698506,1.112116488,0.036074378,-10.89917222,-2.881422036,14.814082,0.9524555,0.39848518,0.55397034,,,NOT_AVAILABLE,215.9463959,32.53707809,5395.6665,0.1133
6.04704E+17,133.142806,0.128931376,11.48941566,0.080309162,0.354249632,0.169884146,-3.275152659,0.493037006,17.817165,1.0845432,0.4459381,0.6386051,,,NOT_AVAILABLE,216.1824112,32.04821141,,
6.04637E+17,133.5607285,1.480985115,11.22050593,0.759801007,-0.257514054,2.082809338,-8.220117532,-0.114532581,20.82367,1.04879,0.28842354,0.76036644,,,NOT_AVAILABLE,216.6751153,32.30567782,,
6.04679E+17,133.2190252,0.181765085,11.16412957,0.102051321,0.729584599,0.223132406,-13.04837033,0.272930193,18.36154,1.7733421,0.8078079,0.9655342,,,NOT_AVAILABLE,216.5672888,31.97825656,,
6.04839E+17,133.7581157,1.401929656,11.99444451,0.829833513,2.920709158,1.535083749,-1.22605747,-0.694614088,20.707281,1.4398232,0.50325966,0.9365635,,,NOT_AVAILABLE,215.9388872,32.80697878,,
6.04846E+17,133.7423597,1.707420192,12.14885217,0.722725009,0.369072885,1.54839865,-0.175185777,-0.284198206,20.648064,2.153387,0.8094883,1.3438988,,,NOT_AVAILABLE,215.7642152,32.85735359,,
6.04709E+17,133.3271484,0.050839326,11.63570586,0.031361649,0.485137206,0.069747193,-6.837817068,-4.296832895,15.840269,0.7952213,0.31279373,0.4824276,,,NOT_AVAILABLE,216.1155235,32.27362518,5849.2725,0.121
6.04683E+17,133.3363068,0.142868767,11.29589143,0.087266553,2.066030936,0.187467139,-8.962439321,-8.027550897,17.051167,2.4596825,1.1901989,1.2694836,,,NOT_AVAILABLE,216.4840751,32.13832154,3655.7634,
6.047E+17,133.1598308,3.1968695,11.45354816,1.83724522,,,,,20.069134,1.3792305,-0.4901619,1.8693924,,,NOT_AVAILABLE,216.2290821,32.04820643,,
6.04693E+17,133.2584812,0.061104098,11.41157519,0.040852931,0.4878595,0.078653757,0.478243871,-2.227361096,16.462467,0.91943455,0.37128067,0.5481539,,,NOT_AVAILABLE,216.3221799,32.11812962,5367,0.1903
6.04839E+17,133.8316292,2.870490366,11.98875979,2.134789534,,,,,20.939396,1.4920998,0.31274986,1.1793499,,,NOT_AVAILABLE,215.980786,32.86993891,,
6.04699E+17,133.2073457,0.53367788,11.42001858,0.202329194,1.732280635,0.771855152,-5.455508295,1.701724406,18.6204,1.6532879,0.70651436,0.9467735,,,NOT_AVAILABLE,216.2881496,32.07626552,,
6.04642E+17,133.6395038,0.476666276,11.34618725,0.276817169,1.147924961,0.586422196,-14.23833357,12.50730801,19.985563,1.96521,0.7946472,1.1705627,,,NOT_AVAILABLE,216.5791399,32.42893522,,
6.04702E+17,132.9745405,0.114668627,11.43447835,0.069263921,7.004238209,0.138128062,27.44406498,-53.81211785,17.301426,3.2445812,1.9144878,1.3300934,,,NOT_AVAILABLE,216.1591148,31.87551887,,
6.04744E+17,133.6237746,0.033681242,11.85690214,0.022273219,1.277666036,0.045745774,-10.78547341,-2.718552695,15.221983,1.0720568,0.45867062,0.61338615,,,NOT_AVAILABLE,216.0220401,32.63005943,5125.935,0.1512
6.04689E+17,133.413809,28.68950004,11.35032923,5.771053038,,,,,21.267176,,,,,,NOT_AVAILABLE,216.4638265,32.2302173,,
6.04663E+17,133.748594,2.796328937,11.38480761,1.683833371,,,,,20.92564,1.7737217,0.69186974,1.081852,,,NOT_AVAILABLE,216.5913441,32.54217857,,
6.04712E+17,133.2445506,0.764874479,11.61287591,0.539447266,1.001788483,1.104049549,-0.46614936,-2.135219599,20.502169,2.1546726,0.7766876,1.377985,,,NOT_AVAILABLE,216.0997778,32.1906239,,
6.04699E+17,133.1859803,0.022592204,11.43037128,0.01388286,1.13615255,0.030210567,-10.6591652,-2.823094367,13.768861,0.75416183,0.2999487,0.45421314,,,NOT_AVAILABLE,216.2666383,32.0616554,6161.75,0.2735
6.04719E+17,133.5602938,1.011017584,11.56483317,0.438285673,0.239082021,1.44589684,-1.190886963,-0.031641373,19.871275,0.58896255,0.06545067,0.5235119,,,NOT_AVAILABLE,216.3054607,32.45094436,,
6.04691E+17,133.4534758,0.242211946,11.39176183,0.151882083,0.668721218,0.364181765,-1.236656281,-7.169861495,18.809849,2.1258163,1.0244694,1.101347,,,NOT_AVAILABLE,216.4388884,32.28298273,,
6.04743E+17,133.7354616,18.05767273,11.8438737,3.460706438,,,,,20.874788,1.3473701,-0.013286591,1.3606567,,,NOT_AVAILABLE,216.0904971,32.72385379,,
6.04686E+17,133.2771641,0.854365871,11.3352781,0.651833322,-5.042521987,0.872107715,-4.856284069,-20.96611751,11.664182,0.9576731,0.4065752,0.55109787,-10.55934752,0.940155183,NOT_AVAILABLE,216.4129501,32.10246239,5407.5,
6.04687E+17,133.2547076,0.041476448,11.37952803,0.025765751,0.875637287,0.05542313,-7.145225387,0.08506401,15.689771,0.9410944,0.38888454,0.55220985,,,NOT_AVAILABLE,216.3546228,32.1012316,5385,0.126
6.04696E+17,133.3821373,0.769520407,11.52195532,0.425067962,-0.146180558,1.161566848,-0.446520962,-6.418877905,20.271046,1.1876793,0.5584259,0.6292534,,,NOT_AVAILABLE,216.2643792,32.27458363,,
6.04632E+17,133.3525865,0.662815298,11.15641661,0.457729697,2.157127075,0.865021718,-11.71290369,0.797944198,20.151222,2.176262,0.9013386,1.2749233,,,NOT_AVAILABLE,216.6411914,32.09360384,,
6.04719E+17,133.5718919,0.030977375,11.55262671,0.01882701,0.654089626,0.038586113,3.701989649,-8.958958049,14.64025,0.77094746,0.3035946,0.46735287,,,NOT_AVAILABLE,216.3242544,32.45610357,6111.8496,0.4867
6.04713E+17,133.2094873,2.723384327,11.61813173,1.885863588,,,,,21.034897,,,,,,NOT_AVAILABLE,216.0770751,32.16167627,,
6.04633E+17,133.4602998,0.600960836,11.15595819,0.34797517,0.684834138,0.798711352,-2.454353933,-1.411554989,20.15755,2.2175426,0.9920044,1.2255383,,,NOT_AVAILABLE,216.6947217,32.18906891,,
6.0473E+17,133.7189636,0.131022534,11.78435474,0.074667052,0.146254601,0.154965645,-1.5044031,-5.12282097,17.629827,0.8716984,0.341177,0.5305214,,,NOT_AVAILABLE,216.1466636,32.6842365,,
6.04738E+17,133.4333889,0.695116721,11.76903707,0.443330653,3.459740095,0.857309088,-10.70121319,-5.066256341,20.42779,2.2958488,1.0189819,1.2768669,,,NOT_AVAILABLE,216.0240169,32.42403727,,
6.04685E+17,133.1799751,0.278498488,11.29962095,0.172726115,1.351427104,0.362316624,-15.27731876,3.053637608,19.099579,2.1302414,0.95070267,1.1795387,,,NOT_AVAILABLE,216.4034635,32.0010291,,
6.04629E+17,133.5452556,0.026892694,11.09152897,0.017430781,0.540736472,0.037118334,-1.164291704,-2.312865409,14.841147,0.7173414,0.27674007,0.44060135,,,NOT_AVAILABLE,216.8055503,32.23710388,6104.473,0.622
6.04732E+17,133.3907008,0.370662085,11.60645486,0.251212521,0.431425875,0.531308988,-1.151273721,0.650059593,19.344822,2.180605,1.1131248,1.0674801,,,NOT_AVAILABLE,216.1778996,32.31779017,,
6.04713E+17,133.2872325,2.789679332,11.67742185,2.528387483,,,,,20.952753,1.2827492,0.07514191,1.2076073,,,NOT_AVAILABLE,216.0513265,32.25569019,,
6.04697E+17,133.0455436,0.267718363,11.30952706,0.160455209,-0.205889476,0.365001444,-0.9594613,0.566627358,18.811312,0.98360443,0.39699745,0.586607,,,NOT_AVAILABLE,216.3271213,31.88579516,,
6.04718E+17,133.6634398,0.046479942,11.61646625,0.029076508,0.328408057,0.052402243,0.829118723,-1.15113501,15.55353,0.7792282,0.30447197,0.47475624,,,NOT_AVAILABLE,216.300405,32.5643349,6147,
6.04739E+17,133.4570502,0.438070583,11.7913335,0.336900574,1.201582852,0.49491145,-11.11007497,-3.219764409,19.811625,2.5541248,1.3154011,1.2387238,,,NOT_AVAILABLE,216.0115431,32.45441537,,
6.04839E+17,133.7839076,0.404279443,11.97857395,0.252216197,1.855527021,0.505666625,6.856640417,-2.120081559,19.680231,2.6781826,1.37496,1.3032227,,,NOT_AVAILABLE,215.9685854,32.8232713,,
6.04747E+17,133.4841888,0.31247627,11.92154706,0.193655207,1.282651978,0.392973078,1.055228358,-1.328177557,19.367218,2.4679012,1.2738781,1.1940231,,,NOT_AVAILABLE,215.8845283,32.53305388,,
6.04699E+17,133.1889378,0.780553593,11.44416438,0.433372591,3.322849711,1.125487728,-6.106276806,-4.391993953,20.226414,1.3820305,0.006656647,1.3753738,,,NOT_AVAILABLE,216.2533284,32.07010703,,
6.04704E+17,133.1125263,1.394346337,11.4932191,1.163928053,0.326057131,1.591242511,-11.03324368,-0.68023443,20.639336,1.6054668,0.34007835,1.2653885,,,NOT_AVAILABLE,216.1635826,32.0229098,,
6.04719E+17,133.5417763,0.272508697,11.56468462,0.16173643,0.116264323,0.391007411,-3.665969914,-1.914973456,19.024837,0.9459286,0.3419075,0.6040211,,,NOT_AVAILABLE,216.296561,32.4344299,,
6.04701E+17,133.1525838,0.797520909,11.48136225,0.502089993,0.333371838,1.024608784,-3.490402588,-2.629712643,19.936998,2.4535427,1.0147934,1.4387493,,,NOT_AVAILABLE,216.1957945,32.05350284,,
6.04824E+17,133.8464006,1.629432082,11.81109231,0.945517864,-1.37476265,2.153632878,-1.102051271,-2.406635714,20.72351,2.035902,0.6725941,1.363308,,,NOT_AVAILABLE,216.1800274,32.80869038,,
6.04735E+17,133.4696645,0.54040891,11.73793124,0.347001291,-0.643283761,0.701720327,-3.293404123,-0.064745693,19.996302,1.3188896,0.5792599,0.73962975,,,NOT_AVAILABLE,216.0751268,32.44322189,,
6.04633E+17,133.3978906,0.931060724,11.15395325,0.560292293,2.630086646,1.057794997,-5.154265365,2.233191635,20.523544,1.6383514,0.3749447,1.2634068,,,NOT_AVAILABLE,216.6661246,32.13279211,,
6.0474E+17,133.4368447,0.039090903,11.83543878,0.027606388,1.154765144,0.041220428,-11.31022655,-3.242614064,15.326262,1.0857038,0.46816158,0.61754227,,,NOT_AVAILABLE,215.9542631,32.45494106,5043.6504,0.203
6.04683E+17,133.3280362,0.736431743,11.2981953,0.43403069,1.244516798,1.023011752,-4.587258572,0.247876348,20.30833,1.4835682,0.5307827,0.9527855,,,NOT_AVAILABLE,216.4775531,32.13195092,,
6.04687E+17,133.2367323,6.584458659,11.37970969,6.376145107,,,,,21.166674,,,,,,NOT_AVAILABLE,216.3456339,32.08533899,,
6.04629E+17,133.5446377,0.058230192,11.09801042,0.037049177,0.809129993,0.081429329,-13.09312319,1.298080333,16.640097,1.1833115,0.51572037,0.6675911,,,NOT_AVAILABLE,216.7983113,32.23931421,4884.5,0.0107
6.04683E+17,133.3228002,0.089440776,11.30598222,0.054491951,0.59829936,0.118924588,-3.064990335,-3.409423366,17.190512,1.0519943,0.44158173,0.6104126,,,NOT_AVAILABLE,216.4666552,32.13059829,,
6.04719E+17,133.5376259,0.157982992,11.56317697,0.093440912,0.632741942,0.222396876,-8.351588788,-2.537100458,18.173885,1.3781357,0.49988556,0.8782501,,,NOT_AVAILABLE,216.2961506,32.4301071,,
6.04742E+17,133.5804142,1.302693107,11.81230223,0.682713775,0.054963686,1.405484993,-8.040692824,-5.203086583,20.644463,1.5434647,0.19052124,1.3529434,,,NOT_AVAILABLE,216.0490022,32.57283816,,
6.04682E+17,133.2877354,0.886459739,11.2711785,0.503187312,1.408358089,1.20717149,0.088918605,1.370606427,20.565437,1.4679604,0.31578445,1.1521759,,,NOT_AVAILABLE,216.4866735,32.08470489,,
6.0474E+17,133.4316033,0.048812239,11.83956657,0.033251007,1.166269636,0.056848331,-11.05537985,-3.179692949,16.086857,1.2886944,0.57951736,0.709177,,,NOT_AVAILABLE,215.9472749,32.45201158,4925,0.1707
6.04739E+17,133.4581095,0.065696499,11.77600964,0.042377752,0.208892273,0.081475393,-0.907216026,-1.077866431,16.791622,0.9186325,0.38046265,0.53816986,,,NOT_AVAILABLE,216.0285442,32.4489308,5432,
6.04739E+17,133.4737787,0.309926289,11.78294686,0.194620848,-0.049904807,0.396527902,-2.503684565,-0.392136089,19.446651,0.9302788,0.33716393,0.59311485,,,NOT_AVAILABLE,216.0287047,32.46576525,,
6.04735E+17,133.4592239,0.0343157,11.71884609,0.022565102,1.167362528,0.041552881,-11.07060444,-2.979189518,12.457849,0.76572037,0.3047161,0.46100426,35.51462341,2.17049809,NOT_AVAILABLE,216.0905645,32.42593101,6069,1.4803
6.04628E+17,133.4958702,2.333531273,11.04729545,1.26097215,,,,,21.140385,,,,,,NOT_AVAILABLE,216.8284544,32.17441388,,
6.04745E+17,133.5067871,0.069851636,11.82598992,0.045383142,0.807585021,0.08798715,-0.464710769,5.71775805,16.949947,1.5051308,0.66952133,0.83560944,,,NOT_AVAILABLE,215.9984317,32.51314273,4413,1.039
6.04641E+17,133.5227644,0.09049279,11.27988695,0.053912024,0.79930371,0.125283686,-7.052742859,3.913173812,17.182842,1.218029,0.53468895,0.6833401,,,NOT_AVAILABLE,216.592809,32.29715488,,
6.04706E+17,133.1963865,0.612859889,11.48778734,0.387994224,1.075815917,0.986830173,0.247748634,-7.507193673,20.12708,1.7388954,0.63762474,1.1012707,,,NOT_AVAILABLE,216.2102869,32.09513331,,
6.04668E+17,133.7625598,17.02492189,11.48357956,23.11025282,,,,,21.23709,,,,,,NOT_AVAILABLE,216.4920017,32.59634732,,
6.04728E+17,133.6319597,2.555514884,11.70343333,2.298999146,,,,,20.926775,1.4253578,0.19502068,1.2303371,,,NOT_AVAILABLE,216.1913956,32.57294793,,
6.04746E+17,133.4618868,2.359950147,11.88990552,1.588349282,,,,,19.578173,1.3883839,-0.69708633,2.0854702,,,NOT_AVAILABLE,215.907789,32.49999823,,
6.047E+17,133.1639286,0.759642485,11.43405518,0.468888466,0.074386922,0.983190523,-5.363059657,-2.234633943,20.300346,1.4685097,0.39384842,1.0746613,,,NOT_AVAILABLE,216.2519299,32.04361833,,
6.04682E+17,133.3467796,0.286157259,11.25441894,0.181380038,1.802061647,0.399766698,1.634695066,2.804957812,19.129513,2.5861187,1.4018974,1.1842213,,,NOT_AVAILABLE,216.5335744,32.1300462,,
6.04683E+17,133.3546735,0.138722758,11.29414061,0.085537331,1.011250142,0.194700862,-1.456867244,-5.763703105,17.929615,1.5760708,0.7419243,0.8341465,,,NOT_AVAILABLE,216.4949605,32.15389438,,
6.04709E+17,133.3321594,0.63285742,11.63866912,0.377069913,1.17754015,0.887297543,-4.080850949,-3.991713781,20.094872,1.4967861,0.52609634,0.9706898,,,NOT_AVAILABLE,216.114785,32.27932425,,
6.04742E+17,133.5778034,0.046500379,11.8420543,0.033628389,1.00392388,0.053971936,-2.251737518,-11.71251115,15.906307,1.1752472,0.5143509,0.6608963,,,NOT_AVAILABLE,216.0156737,32.58298566,4927,
6.04704E+17,133.0608939,0.74619823,11.49441771,0.516469181,0.677933648,1.064663342,-9.337288673,-11.43096323,20.454096,1.8417835,0.5730572,1.2687263,,,NOT_AVAILABLE,216.1371453,31.97753543,,
6.0472E+17,133.4371244,0.062171752,11.56869777,0.037370065,1.71762064,0.087171337,-16.30504555,0.345056637,16.213072,1.5110292,0.700325,0.81070423,,,NOT_AVAILABLE,216.2410924,32.34313982,4434.34,0.295
6.04745E+17,133.5155734,0.276317413,11.81914286,0.186519423,-0.079803975,0.353108445,-3.890218252,-1.757750792,18.826633,1.771141,0.79182434,0.9793167,,,NOT_AVAILABLE,216.0100779,32.51808202,,
6.0463E+17,133.5086576,0.211514464,11.11986986,0.129319201,0.301296505,0.278759987,-1.134661636,-5.648802801,18.747805,2.0738277,1.0154667,1.058361,,,NOT_AVAILABLE,216.7571668,32.21666649,,
6.04687E+17,133.2271515,3.750365443,11.39629435,1.97446328,,,,,19.94235,,,,,,NOT_AVAILABLE,216.3232084,32.08383785,,
6.04685E+17,133.2452501,0.432537653,11.29081235,0.261780426,-0.17022707,0.579376576,-1.98132221,0.407548322,19.710247,1.0171337,0.38032913,0.6368046,,,NOT_AVAILABLE,216.4448537,32.05528445,,
6.04696E+17,133.3912778,0.703630776,11.52805803,0.373296487,-0.585488225,0.968956497,-0.546909162,0.172033649,20.073616,0.9534092,0.28764153,0.66576767,,,NOT_AVAILABLE,216.2623004,32.28527787,,
6.0474E+17,133.4054519,0.155202275,11.8539771,0.093504364,1.032439163,0.205944176,-7.590916646,8.590532443,16.136698,1.4489212,0.65621185,0.79270935,,,NOT_AVAILABLE,215.9190691,32.43480327,4430.25,0.8925
6.0472E+17,133.4719436,0.173491869,11.56968981,0.107606815,1.245789682,0.254113761,-17.80557168,-14.73995698,18.34023,2.1016846,1.0481472,1.0535374,,,NOT_AVAILABLE,216.2570404,32.37449452,,
6.04683E+17,133.3034202,0.045783911,11.31409179,0.027608701,2.946759757,0.059213915,15.89753816,-26.73990332,15.865321,1.9943419,1.0008574,0.9934845,,,NOT_AVAILABLE,216.4484778,32.1168173,3772,
6.04706E+17,133.2539198,0.172452434,11.49935752,0.104960485,3.109296838,0.22329091,-28.74055164,-35.42817579,18.082617,2.6584492,1.4499874,1.2084618,,,NOT_AVAILABLE,216.2259769,32.15113286,,
6.04692E+17,133.3174438,0.135487206,11.39344115,0.083526694,1.148619526,0.183339995,-11.16019195,-2.916665099,17.87497,1.9094658,0.9205246,0.9889412,,,NOT_AVAILABLE,216.3704389,32.16284825,,
6.04708E+17,133.4020128,0.366352815,11.56265777,0.212257025,1.581091192,0.572409277,-16.03065516,-11.25647156,19.266434,2.4682884,1.3075047,1.1607838,,,NOT_AVAILABLE,216.2304249,32.30939824,,
6.04628E+17,133.3926645,0.107149545,11.06831348,0.065617925,2.142899223,0.129592282,28.97894323,-59.92679627,17.611715,1.7990456,0.8695564,0.92948914,,,NOT_AVAILABLE,216.7550543,32.09172212,,
6.04704E+17,133.1229411,2.205298317,11.48333915,1.562108969,,,,,20.859348,1.0007381,-0.15921783,1.159956,,,NOT_AVAILABLE,216.1792257,32.02799754,,
6.04745E+17,133.512566,0.904997113,11.82568462,0.911678556,0.352911166,1.260702841,0.502652188,-2.110826481,20.104195,1.1459599,0.4809208,0.66503906,,,NOT_AVAILABLE,216.0015711,32.51815063,,
6.04744E+17,133.6758864,8.855808657,11.90485715,3.047134686,,,,,21.19897,,,,,,NOT_AVAILABLE,215.9956664,32.69644658,,
6.04692E+17,133.3174601,0.075315137,11.39138877,0.045994272,0.642015974,0.099947666,-2.479935582,-6.371044033,16.871777,0.9177704,0.37455368,0.5432167,,,NOT_AVAILABLE,216.3726439,32.16199501,5438.263,0.0247
6.04633E+17,133.3794083,0.186333766,11.15095572,0.111083977,1.174641782,0.244241564,-1.513977226,-10.0311807,18.41909,1.6392193,0.62277985,1.0164394,,,NOT_AVAILABLE,216.6602288,32.11510404,,
6.0474E+17,133.404553,0.726910704,11.84722124,0.521663783,-2.55700849,1.336668232,-2.605339954,4.865685058,19.828344,2.3677082,1.1614876,1.2062206,,,NOT_AVAILABLE,215.9259017,32.43117571,,
6.04635E+17,133.5925615,0.024117134,11.16496896,0.015351026,1.86470354,0.033192136,20.27056002,-7.093279191,14.031165,0.9143076,0.37896252,0.5353451,,,NOT_AVAILABLE,216.750297,32.31035298,5447,0.0893
6.04745E+17,133.5006666,0.174992117,11.84859521,0.111272407,0.138513886,0.218561304,-5.702824656,-1.527837467,18.525692,1.0516014,0.46681404,0.58478737,,,NOT_AVAILABLE,215.9711139,32.51717251,,
6.04692E+17,133.3014222,0.036737762,11.37503361,0.022512613,0.692882202,0.047979363,-7.251990248,3.105553544,15.390977,0.83869743,0.33788204,0.5008154,,,NOT_AVAILABLE,216.3822975,32.14083171,5796,0.152
6.04734E+17,133.5100484,0.474146489,11.66850495,0.280501492,2.803940761,0.528414491,31.14427208,-34.23844684,19.425564,2.816866,1.461586,1.3552799,,,NOT_AVAILABLE,216.16947,32.44994082,,
6.04632E+17,133.3178266,0.814640272,11.15878736,0.525751741,-0.26711463,1.198359298,4.572011549,-4.894548354,20.321512,1.5393906,0.50528145,1.0341091,,,NOT_AVAILABLE,216.6215576,32.06373976,,
6.04732E+17,133.4469657,2.550382595,11.66734042,1.756739485,,,,,20.857521,0.8066654,0.10061836,0.70604706,,,NOT_AVAILABLE,216.1399523,32.39339713,,
6.04747E+17,133.5192053,3.198637094,11.9337115,3.743337673,,,,,21.168407,,,,,,NOT_AVAILABLE,215.8884108,32.56926221,,
6.04641E+17,133.4840611,0.469056293,11.3169823,0.27368015,1.060377645,0.685323661,-1.009442958,-12.35847572,19.839727,1.5343628,0.6677799,0.8665829,,,NOT_AVAILABLE,216.5340375,32.27849966,,
6.04736E+17,133.4988167,0.35561341,11.76643487,0.211809928,1.943317917,0.520502002,-5.829649966,-2.442775674,19.596184,2.4694233,1.2757645,1.1936588,,,NOT_AVAILABLE,216.0586588,32.48108989,,
6.04749E+17,133.5948381,0.051406532,11.97123432,0.033799369,0.409459315,0.065525664,-3.847996697,-0.067329421,16.152431,0.8234539,0.3284092,0.4950447,,,NOT_AVAILABLE,215.8846484,32.65216508,5818.5,0.2167
6.0464E+17,133.5428904,0.087404689,11.25823941,0.05435564,0.477395539,0.109276055,0.94444195,-0.08911118,16.824148,0.98314667,0.41462135,0.5685253,,,NOT_AVAILABLE,216.6259061,32.3058492,5353,0.1857
6.04699E+17,133.1902094,0.717340855,11.40963526,0.384914158,1.38827922,0.976107864,-1.347804913,-6.547505387,20.120054,0.73744583,0.15635872,0.5810871,,,NOT_AVAILABLE,216.2908819,32.05665427,,
6.04736E+17,133.3373813,1.497947671,11.66849306,0.823907665,2.124912418,2.836159536,3.395009229,-3.364256163,20.838959,0.5588722,-0.07770157,0.6365738,,,NOT_AVAILABLE,216.0853188,32.29650315,,
6.04688E+17,133.4339405,0.370527823,11.31170607,0.228290416,-0.199070071,0.519996514,-1.303812927,-2.034311303,19.591629,0.82287025,0.12910652,0.69376373,,,NOT_AVAILABLE,216.515071,32.23174551,,
6.04706E+17,133.2787154,0.494298194,11.46275921,0.253458079,2.232927072,0.658777371,4.800515387,12.56960961,19.595825,2.295704,1.0295029,1.266201,,,NOT_AVAILABLE,216.2772795,32.15772227,,
6.04629E+17,133.563924,0.3154046,11.10562101,0.194210018,-0.809195693,0.435603059,-0.301794703,-1.20110339,19.397047,0.997839,0.39620972,0.60162926,,,NOT_AVAILABLE,216.799693,32.25967902,,
6.04704E+17,133.0310651,3.512029631,11.50112106,2.107312077,,,,,20.888428,0.88570213,-0.050401688,0.9361038,,,NOT_AVAILABLE,216.1154556,31.95385523,,
6.04718E+17,133.4901648,0.204491869,11.51491721,0.129248981,1.948619356,0.304513483,10.64910054,-16.76660064,18.516047,2.3791313,1.2493095,1.1298218,,,NOT_AVAILABLE,216.3247575,32.36759298,,
6.04684E+17,133.1809287,0.696080458,11.26826188,0.438617789,-0.191171677,0.956781958,-1.860901167,-3.427270962,20.233809,1.1186905,0.19184685,0.92684364,,,NOT_AVAILABLE,216.4374252,31.98859254,,
6.04838E+17,133.8089226,0.073029463,11.94624709,0.044419132,0.278032599,0.095348213,-7.779447116,-2.079176493,16.845924,1.1267471,0.48749352,0.6392536,,,NOT_AVAILABLE,216.0157069,32.83199004,4978,
