source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
604918282190043648,132.89017247955167,0.14520579854946153,11.862498400563576,0.08423134953934171,0.027293139348614444,0.17462145271432467,13.064391,0.8092613,0.31584644,,,NOT_AVAILABLE,215.66055845411074,31.980346686764427,5847.0,0.7808
604983217799748224,132.24860032245232,1.3067180220334091,12.00334077435487,0.7750179467946152,1.5825119017976503,1.785954500745737,20.795929,0.6151085,-0.0070819855,,,NOT_AVAILABLE,215.20213667999639,31.46867038486382,,
605034826126361216,133.69069782939167,0.4453273377678,12.243963938888172,0.2593943001411318,1.351779858992969,0.5427593449746696,19.532824,2.2948036,1.1284714,,,NOT_AVAILABLE,215.63625229886236,32.85097192905508,,
604969611343663744,132.79510804199248,0.160254707842525,11.952802911982987,0.10306136330226905,0.6842332498226696,0.1932051089433952,18.227028,1.722517,0.8132477,,,NOT_AVAILABLE,215.51805842294988,31.93355219337962,,
604895050711237248,132.82898356146316,0.17201496208979364,11.580899855284573,0.12722264929621055,0.7275934457209052,0.21391885510115094,18.379925,1.6305904,0.70570564,,,NOT_AVAILABLE,215.93205906601776,31.807858907883976,,
605026549725388800,132.79708272527114,0.02712052867607243,12.463454288744773,0.02017465487002561,2.506702273124751,0.03448881895955703,13.735661,1.057662,0.45681,,,NOT_AVAILABLE,214.9709015004086,32.147208418633895,5135.89,0.1245
604891722112350976,132.85354819028348,0.02180206671132025,11.528598814716887,0.01482751801680079,1.0531060204388083,0.026341970145580002,13.824134,0.69993305,0.2706957,,,NOT_AVAILABLE,215.99980550791508,31.807678959248694,6300.25,0.029
605008747085104896,132.94829608668888,2.0101718441262095,12.280735760619015,1.0158147956160053,-3.151189476719114,1.781479644366482,20.84699,1.498354,0.20233154,,,NOT_AVAILABLE,215.2396156525174,32.20613070769964,,
604999165013904000,132.99342197690646,0.24455531956380658,12.196404748185822,0.1497001537454481,0.7860828493930508,0.34625972740185895,18.575834,2.1812687,1.0867977,,,NOT_AVAILABLE,215.3519254684659,32.21127702186235,,
604992838527421696,132.44244662746044,5.902862987896374,12.21426125655387,8.058297561467981,,,21.080135,,,,,NOT_AVAILABLE,215.06936739122352,31.72871308246219,,
604905496071664256,133.04677027330692,0.206282838699688,11.760559783772292,0.16400448326850864,1.2780801067431211,0.2719126525422674,17.307554,,,,,NOT_AVAILABLE,215.84545132558418,32.07686916923951,,
604939409132891136,133.29775033867696,0.03100656268619618,12.024001757995,0.019520032227202826,1.4075588671761896,0.044075564802594246,14.765905,0.9955778,0.41873074,,,NOT_AVAILABLE,215.6839132178958,32.41011193800018,5338.0,0.0208
604976556306118272,132.76246125367922,0.019804434362872343,12.132280275925845,0.012566513277474751,4.2690890954146425,0.02332653623576257,13.64478,1.3933382,0.6405144,,,NOT_AVAILABLE,215.31006734128286,31.979266606691823,4835.1235,0.144
604916014447171968,132.7294718597538,0.03344190319626072,11.856242443104085,0.024276226032972865,0.39316930407142503,0.04391766136879662,15.183292,0.7239132,0.27623844,,,NOT_AVAILABLE,215.58979160053752,31.834867335446162,6153.475,1.1837
604964358599069056,132.62145241063018,0.35053902833431966,11.91674115183594,0.267629654046219,0.6001383327753428,0.4140363991394298,19.425552,0.9960346,0.4151497,,,NOT_AVAILABLE,215.47315896015556,31.76410468402027,,
