RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,Gmag,BP-RP
133.0647489,11.66575201,6.05E+17,215.9557165,32.05306429,1.1542,15.706697,1.288229
132.9193849,11.86854494,6.05E+17,215.6681768,32.00884412,1.0809,16.32725,1.604832
132.6106368,11.90900526,6.05E+17,215.4762301,31.7512588,1.1722,17.919878,2.051004
133.1298678,11.96040129,6.05E+17,215.6712311,32.23433385,1.0212,15.924999,1.23991
132.9100077,11.69170254,6.05E+17,215.8529273,31.92642793,1.236,16.131369,1.395457
133.1383842,11.9498386,6.05E+17,215.6866906,32.2374947,1.0862,14.365097,0.85829
132.9126647,11.79871263,6.05E+17,215.7397143,31.97365038,1.13,13.568491,0.836121
132.8101277,11.75093328,6.05E+17,215.7412868,31.86248785,1.0617,12.694057,0.705073
132.8780966,12.07112098,6.05E+17,215.4311295,32.05664878,1.1314,14.549,0.886212
132.8348766,12.13341687,6.05E+17,215.343552,32.04413149,1.2191,15.716453,1.164132
132.8171043,12.18148891,6.05E+17,215.2834484,32.04829919,1.1966,16.686005,1.488682
132.9526164,11.82100229,6.05E+17,215.7351507,32.01849595,1.0836,10.866076,0.281142
132.8398021,11.76838212,6.05E+17,215.7369648,31.89617742,1.1694,11.145099,1.233597
133.0538819,11.82955688,6.05E+17,215.7749392,32.1120924,1.1777,16.589897,1.474859
132.7321308,11.88211281,6.05E+17,215.5634062,31.84804411,1.1171,14.845777,0.948749
132.8462344,12.13162215,6.05E+17,215.3509235,32.05348482,1.0745,14.854834,0.942574
132.7883473,11.88728149,6.05E+17,215.5849446,31.90018268,1.1626,17.097479,1.67025
132.6694471,11.89981786,6.05E+17,215.5143165,31.79971034,1.2429,16.796925,1.576729
133.0693328,11.7083207,6.05E+17,215.9123516,32.0750118,1.2119,13.363217,0.736237
132.7491496,11.85350299,6.05E+17,215.6021993,31.85121596,1.1301,14.659254,0.907852
132.6913546,11.68288853,6.05E+17,215.7565874,31.72837505,1.1521,17.813278,1.966371
133.2821407,11.80357554,6.05E+17,215.9134074,32.3040968,1.1662,13.536585,0.738379
132.7346445,11.85812332,6.05E+17,215.5902716,31.84025231,1.0969,13.971825,0.796327
132.9789372,11.88499112,6.05E+17,215.679294,32.0686599,1.1171,15.538965,1.117398
132.702116,12.01504535,6.05E+17,215.4067387,31.87682311,1.2018,14.894416,0.973298
132.5811442,12.19210724,6.05E+17,215.1592388,31.84287276,1.0497,17.659672,1.835947
133.0447156,11.73495121,6.05E+17,215.8718913,32.06430498,1.2656,10.639482,0.144085
133.0816269,11.98317188,6.05E+17,215.6234934,32.20095111,1.1787,17.766846,1.862148
132.5553032,11.76567285,6.05E+17,215.6026415,31.64213109,1.2562,17.377705,1.758516
132.9948411,11.83402908,6.05E+17,215.7415991,32.0614825,1.156,14.157154,0.877802
132.669919,11.79616308,6.05E+17,215.6253078,31.75679112,1.1511,12.713299,0.71413
132.667885,11.68149357,6.05E+17,215.7467391,31.70692735,1.0947,17.251038,1.709776
133.0212313,11.77260876,6.05E+17,215.820176,32.05921901,1.1353,14.607944,0.94658
133.1104258,11.62758588,6.05E+17,216.0187684,32.07761888,1.1226,15.501415,1.189604
132.8362207,11.8087388,6.05E+17,215.692067,31.90989396,1.2356,17.841454,2.025101
132.7214723,11.79282023,6.05E+17,215.6537293,31.80122241,1.0641,13.162651,0.773945
132.7305052,11.69437907,6.05E+17,215.7632376,31.76799716,1.2804,17.250662,1.660341
132.8066519,11.84391022,6.05E+17,215.6401736,31.89832445,1.0918,12.157651,0.845821
133.0671788,12.05285574,6.05E+17,215.5416708,32.21715661,1.1104,17.788563,1.94133
133.1644395,11.8215557,6.05E+17,215.8370368,32.20701376,1.1177,17.153498,1.947267
133.0351575,11.80290804,6.05E+17,215.7944484,32.08429098,1.147,14.55384,0.896756
133.1879259,11.78767702,6.05E+17,215.8847777,32.21369711,1.2061,16.38934,1.517938
133.0392386,11.64659077,6.05E+17,215.9638458,32.02234174,1.1672,14.880321,0.960774
133.0680678,11.73701397,6.05E+17,215.8809987,32.08592588,1.2623,16.264894,1.385308
132.7223022,11.81593364,6.05E+17,215.6294285,31.81163393,1.1205,14.982956,0.969621
132.7459407,11.81597637,6.05E+17,215.6407773,31.83266642,1.1231,13.422345,0.751159
133.0056137,12.18613908,6.05E+17,215.3688123,32.21785488,1.1659,13.531173,0.757115
132.7621709,11.55705861,6.05E+17,215.9251097,31.73844783,1.0971,15.630422,1.12296
132.9055694,12.05540109,6.05E+17,215.4611943,32.07453087,1.1556,13.573339,0.750215
132.8795911,11.73281185,6.05E+17,215.794241,31.91663735,1.055,17.057434,1.603195
132.826122,11.69155814,6.05E+17,215.8124804,31.8518057,1.1894,15.661114,1.142484
133.0400154,11.77949836,6.05E+17,215.8218872,32.07880239,1.1862,13.897225,0.776718
132.6727312,11.87518517,6.05E+17,215.542228,31.79233977,1.0152,17.233482,1.724825
132.8505426,11.8074076,6.05E+17,215.7004047,31.92206821,1.1741,16.624977,1.377679
132.8336964,12.30288413,6.05E+17,215.1610098,32.11339362,1.1359,8.852647,1.645023
133.0778148,11.72349618,6.05E+17,215.9002073,32.08891853,1.1098,12.549433,0.749397
132.8687912,11.7594033,6.05E+17,215.7605765,31.918184,1.0454,15.507193,1.239408
133.0472359,11.76053642,6.05E+17,215.8457019,32.07727324,1.1357,12.706972,0.984848
132.701706,11.99634979,6.05E+17,215.4265542,31.8686677,1.1776,15.231743,1.064267
132.6772367,11.87422468,6.05E+17,215.5454224,31.79594403,1.1177,16.446144,1.388045
132.836641,11.75068113,6.05E+17,215.7543668,31.88595025,1.0955,12.960491,0.788569
133.1849972,11.81746824,6.05E+17,215.8513837,32.22357459,1.1113,15.645077,1.433172
133.0089343,11.81897985,6.05E+17,215.7645399,32.06771099,1.1555,13.231344,0.754112
132.4490599,11.98070306,6.05E+17,215.3221477,31.63749864,1.1482,13.220027,0.742049
132.653045,11.78542676,6.05E+17,215.6286425,31.73729573,1.1934,15.271276,1.034686
133.041621,11.79020568,6.05E+17,215.8111899,32.08471563,1.124,16.968306,1.622421
132.9837714,11.83743967,6.05E+17,215.7325947,32.05306965,1.1562,12.662888,1.16004
132.8851427,11.7978718,6.05E+17,215.7273177,31.9488333,1.1861,12.491977,0.802059
133.1936757,11.81605257,6.05E+17,215.8571089,32.23069542,1.0871,14.438444,1.012957
132.6584005,11.91129975,6.05E+17,215.4967306,31.79468362,1.103,14.569958,0.921145
132.8990294,11.89297373,6.05E+17,215.632188,32.00095956,1.2187,12.017052,1.171599
133.0658685,11.77553642,6.05E+17,215.8386514,32.10012172,1.2321,14.804375,0.93405
132.8663665,11.66747357,6.05E+17,215.8576978,31.87746727,1.0292,17.38113,1.743725
133.1384936,11.65586364,6.05E+17,216.0021207,32.11444892,1.1937,15.844326,1.186314
132.563541,12.08500252,6.05E+17,215.2654729,31.78272291,1.0085,16.627062,1.464454
132.9169409,11.87870559,6.05E+17,215.6561125,32.01091926,1.1483,13.663238,0.768351
132.6534168,11.80021076,6.05E+17,215.6130339,31.74381466,1.1389,14.468365,1.020433
132.8238523,11.78185697,6.05E+17,215.7148503,31.88764358,1.2794,15.458614,1.308665
133.1602951,11.89893702,6.05E+17,215.7519536,32.23570548,1.1563,13.52113,0.74935
132.6620267,11.7821144,6.05E+17,215.6365081,31.74389365,1.1843,15.194692,1.153529
132.6412928,11.77423351,6.05E+17,215.6349302,31.72216144,1.1208,12.736842,0.715589
132.7265973,11.94139724,6.05E+17,215.4973221,31.86788056,1.0581,12.646653,0.733676
132.8008937,11.80964391,6.05E+17,215.6740512,31.87886846,1.1371,13.767747,0.76473
132.7334699,12.15799822,6.05E+17,215.2686094,31.96417225,1.1298,13.216851,0.71789
132.8091048,11.78714221,6.05E+17,215.7020781,31.87674732,1.2468,17.844805,1.909683
133.029731,11.82372741,6.05E+17,215.7695083,32.08818458,1.1939,13.276716,0.748284
132.5340645,12.1161322,6.05E+17,215.2180739,31.76945313,1.0902,16.586246,1.432942
132.9274401,11.93472811,6.05E+17,215.6011378,32.04365797,1.1627,15.679191,1.168164
132.6932642,11.87131796,6.05E+17,215.5562421,31.80897874,1.1336,14.784078,1.040706
132.9002657,11.79639075,6.05E+17,215.7362088,31.96165632,1.1509,14.31733,0.848801
132.6445176,11.75710496,6.05E+17,215.6547698,31.71785449,1.1722,15.431202,1.072782
132.9126615,11.88477421,6.05E+17,215.6475466,32.00965161,1.0703,15.227877,1.206582
132.6952035,11.8827261,6.05E+17,215.5449787,31.81546999,1.2386,14.601555,0.989797
133.3047772,12.0052772,6.05E+17,215.7074666,32.40854853,1.0508,15.957372,1.2443
132.7814569,11.86569147,6.05E+17,215.6047267,31.8850336,1.1087,14.727281,0.92177
133.2731218,11.9959113,6.05E+17,215.7022478,32.37650095,0.9881,14.872005,1.020076
133.0909455,11.77963223,6.05E+17,215.8464068,32.12412756,1.0905,13.617325,0.753832
132.9957374,11.85393928,6.05E+17,215.7206929,32.07060961,1.1597,14.980604,0.988822
133.1413084,11.69246445,6.05E+17,215.9642684,32.13232482,1.0977,16.009632,1.269947
132.8561217,11.92740465,6.05E+17,215.5746269,31.97719587,1.0319,17.40629,1.731808
132.8839085,11.83433179,6.05E+17,215.6876949,31.96299688,1.0901,12.498256,0.769363
132.8724858,11.90386662,6.05E+17,215.6077238,31.98191332,1.1256,12.699931,0.773162
132.5647812,11.80355938,6.05E+17,215.5667829,31.6664162,1.1536,17.65424,1.862196
132.6576593,11.75985192,6.05E+17,215.6581734,31.73068784,1.1291,16.32383,1.36788
133.2910664,12.00491477,6.05E+17,215.7012302,32.39620914,1.1525,14.01645,0.840741
133.0701153,11.80866766,6.05E+17,215.8051909,32.11777606,1.0702,14.238501,1.163187
132.6985531,11.79793987,6.05E+17,215.6372097,31.78299053,1.0524,13.481637,0.736
132.6868366,11.66896979,6.05E+17,215.7692574,31.71851793,1.2041,16.079527,1.281938
133.0599895,11.77582772,6.05E+17,215.835492,32.09501822,1.1405,15.474755,1.273718
132.7004163,11.91323847,6.05E+17,215.5148578,31.83284897,1.0932,13.964726,0.803929
132.9941091,11.87091048,6.05E+17,215.7017141,32.07626014,1.1083,15.084614,1.012228
132.9720498,11.90541347,6.05E+17,215.6540757,32.07107208,1.1128,14.426371,0.879965
133.1025709,12.04481078,6.05E+17,215.5673635,32.24527046,1.2099,17.19392,1.712383
132.6952406,11.89794873,6.05E+17,215.5287198,31.8218622,1.1129,15.142045,1.009284
133.0479805,11.81238157,6.05E+17,215.7904981,32.09965619,1.2686,17.788301,1.95948
132.6717486,11.9376964,6.05E+17,215.47492,31.81756996,1.1743,15.475778,1.112125
132.9841663,11.89326096,6.05E+17,215.672952,32.07676502,1.1114,14.865786,0.967375
133.0308597,11.83947664,6.05E+17,215.7531708,32.09577963,1.1283,13.094446,0.775748
133.0899714,11.9573547,6.05E+17,215.655245,32.1975951,1.2524,15.287994,1.053854
133.0348601,11.8329091,6.05E+17,215.7621459,32.09658707,1.2229,16.205976,1.325375
133.0821978,11.8729991,6.05E+17,215.7420363,32.1554385,1.2377,15.852796,1.223207
132.6909465,11.9116223,6.05E+17,215.5120326,31.82375471,1.0502,16.309444,1.532775
133.0945446,11.81389488,6.05E+17,215.8114102,32.14167948,1.1378,14.495588,0.881211
133.1606804,11.70759389,6.05E+17,215.9574568,32.15589337,1.1651,16.565517,1.456248
132.9495443,12.20616885,6.05E+17,215.3203898,32.1763143,1.1913,16.770164,1.551621
132.8291882,11.83491929,6.05E+17,215.6606621,31.91459807,1.0113,12.401897,0.778153
132.7990304,11.75613506,6.05E+17,215.7303656,31.85480305,1.1319,10.00784,-0.098594
132.7806098,11.77441072,6.05E+17,215.7019353,31.8460847,1.1212,15.170377,1.015601
132.9268349,11.83108996,6.05E+17,215.7118918,31.9997998,1.0807,12.417857,0.770056
132.6603907,12.12937425,6.05E+17,215.2643126,31.88729401,1.1062,13.030024,0.749216
132.6505121,11.72168142,6.05E+17,215.6954693,31.70833893,1.1151,12.502462,1.108922
133.0928794,11.65030279,6.05E+17,215.9859177,32.071574,0.9827,17.02708,1.628216
132.813886,11.8373103,6.05E+17,215.6507232,31.90199486,1.0888,12.666249,0.740288
132.970268,11.49910925,6.05E+17,216.0880184,31.8989814,1.0445,13.077544,0.741202
133.2034794,12.04664524,6.05E+17,215.6140361,32.33574556,0.9853,14.688107,0.948696
133.0595358,11.84775947,6.05E+17,215.7581542,32.1247359,1.2216,14.045501,0.93464
133.0154193,11.96912172,6.05E+17,215.6066533,32.13622936,1.113,16.327812,1.336299
132.8744606,11.83968236,6.05E+17,215.677407,31.9568366,1.0206,14.196862,0.958674
132.9026966,12.05376475,6.05E+17,215.4615693,32.07129519,1.0887,17.71734,1.835636
132.5940709,12.08627325,6.05E+17,215.2787223,31.81040009,1.1756,13.770156,0.768066
132.8661535,11.92803126,6.05E+17,215.5787872,31.98637612,1.0903,13.173748,0.797038
132.8580266,11.55000952,6.05E+17,215.9791252,31.82067317,1.1305,12.5743,0.74626
132.6899528,11.93425369,6.05E+17,215.4873502,31.83231873,1.0575,17.0026,1.610821
132.9692767,11.51302227,6.05E+17,216.0726741,31.90396356,1.1069,13.603253,0.745656
133.1975929,11.9690622,6.05E+17,215.6946316,32.29815441,1.0909,14.789392,0.931455
132.666214,11.97565616,6.05E+17,215.4316589,31.82848342,1.1895,15.479553,1.098167
133.0891196,11.84494505,6.05E+17,215.7754807,32.14985522,1.101,12.62018,0.75065
132.8007681,11.84251816,6.05E+17,215.638826,31.89251153,1.0889,14.685289,0.980852
132.7800574,11.88386483,6.05E+17,215.5846081,31.89138504,1.0769,12.417061,0.904359
133.2439574,12.03929726,6.05E+17,215.6414734,32.36866815,1.1711,13.963316,0.889761
132.7856524,11.84806039,6.05E+17,215.6256102,31.88139158,1.1134,13.656522,0.7573
132.7833812,11.64055522,6.05E+17,215.846277,31.79240255,1.1499,14.322264,0.841556
132.8234965,11.63612096,6.05E+17,215.8704347,31.82619537,1.0283,17.883371,1.920971
132.579232,12.09732037,6.05E+17,215.2598002,31.80179877,1.2358,16.043463,1.272986
133.072436,11.64135313,6.05E+17,215.9855711,32.04964425,1.1858,16.113855,1.473609
132.6686509,11.62330448,6.05E+17,215.8091786,31.68317769,1.2122,17.91816,1.888864
132.5273421,12.15624768,6.05E+17,215.1719391,31.78014031,1.1947,17.289661,1.733011
132.6124014,11.80868447,6.05E+17,215.5842333,31.71089693,1.1112,13.197391,0.787553
132.9015561,11.94744442,6.05E+17,215.5750362,32.02595483,1.1447,13.839872,0.777309
133.1175719,11.85159693,6.05E+17,215.7821086,32.17792968,1.0227,14.843814,0.956226
132.8084723,11.55848411,6.05E+17,215.9460382,31.78019878,1.1506,13.183811,0.734026
133.0872216,11.65177188,6.05E+17,215.9815967,32.0671631,1.1485,13.064464,0.765934
132.7884293,11.51067429,6.05E+17,215.9873185,31.74225757,1,15.874586,1.40318
132.7066359,11.85451151,6.05E+17,215.5806455,31.81384171,1.1158,15.988009,1.506446
133.2545045,12.01660024,6.05E+17,215.6709909,32.36858126,1.1684,15.332073,1.062807
132.7213835,11.82958121,6.05E+17,215.6143985,31.81652698,1.1078,15.169935,1.010664
132.8662197,11.58257635,6.05E+17,215.9483275,31.84165818,1.1007,14.786615,0.930805
132.9801546,11.59263929,6.05E+17,215.9928722,31.94714914,1.1003,13.902805,0.774008
132.8021746,12.18814056,6.05E+17,215.2691617,32.03778475,1.1437,14.234879,0.84818
132.8691653,11.64208318,6.05E+17,215.8861873,31.86929112,1.1143,14.761775,0.995925
133.1362425,12.10694849,6.05E+17,215.516762,32.30108058,1.1485,12.531939,0.765307
133.1377904,11.75668105,6.05E+17,215.8937186,32.15614337,1.1264,13.562696,0.747823
132.7360495,11.8318414,6.05E+17,215.6190493,31.83051073,1.098,14.493231,0.88143
133.0413892,12.17529314,6.05E+17,215.3976473,32.24516046,1.1255,14.014762,0.805878
132.713306,11.86584915,6.05E+17,215.5717358,31.82451119,1.2279,17.71419,1.868378
132.5719432,11.90773005,6.05E+17,215.4590067,31.71632321,1.0384,15.327659,1.054053
133.2985848,11.89927328,6.05E+17,215.8185229,32.35876974,1.0309,15.386591,1.064067
132.7342186,11.75438304,6.05E+17,215.7009461,31.79645525,1.0245,15.833948,1.436854
132.5678563,11.89666486,6.05E+17,215.4688629,31.70806926,1.0582,12.74142,0.712548
132.9538886,11.80060159,6.05E+17,215.7576154,32.01108575,1.1561,14.343983,0.851751
133.1717501,11.74096385,6.05E+17,215.927047,32.17973459,1.1908,16.402597,1.391202
132.5974192,11.86624624,6.05E+17,215.515558,31.72164644,1.1341,14.483118,1.027888
132.7808724,11.61486234,6.05E+17,215.8724911,31.7793775,1.1341,13.296778,0.735154
132.7437211,11.81219746,6.05E+17,215.6437469,31.82911182,1.0861,15.373173,1.074465
132.7848872,11.78669532,6.05E+17,215.6908669,31.85503188,1.096,12.138829,1.153444
132.7720681,12.03035066,6.05E+17,215.4239243,31.9453972,1.0587,17.05545,1.821157
132.7069301,11.73336628,6.05E+17,215.7102225,31.76338967,1.058,16.102146,1.35471
133.0143749,12.05831513,6.05E+17,215.5103888,32.17248387,1.0628,12.8406,0.730235
132.8456283,11.82030963,6.05E+17,215.6842273,31.92309983,1.1251,13.167254,0.629849
132.9996803,12.08302774,6.05E+17,215.4767763,32.16970816,1.1449,12.659472,0.764529
132.7474509,12.16517986,6.05E+17,215.2676001,31.97958775,1.0837,15.674032,1.263472
132.8244645,11.6272243,6.05E+17,215.8804053,31.82331772,0.9917,17.069462,1.61669
132.8215978,11.71017309,6.05E+17,215.7903987,31.85559401,1.1052,14.370521,0.898021
132.659089,11.75614042,6.05E+17,215.6628252,31.73040414,1.1971,16.787563,1.531145
132.6866134,12.08660742,6.05E+17,215.3226772,31.89283035,1.0305,17.767082,1.908823
132.7178869,11.75098535,6.05E+17,215.6966938,31.78051358,1.1523,14.478691,0.865931
132.6717769,11.63307424,6.05E+17,215.8002709,31.69006021,1.2304,17.882618,2.198498
133.2989407,11.99194738,6.05E+17,215.7189933,32.39779842,1.1474,12.633239,0.732407
132.7080644,11.82020071,6.05E+17,215.6180068,31.80076184,1.2059,12.701582,1.050537
132.5838158,11.90506361,6.05E+17,215.4675573,31.7257661,1.2091,17.769878,1.907589
133.0752572,11.5898115,6.05E+17,216.0421078,32.03047698,1.131,17.536982,1.817066
132.7796734,11.59684019,6.05E+17,215.8911459,31.77073609,1.1602,14.00477,0.780282
132.8210064,11.80743388,6.05E+17,215.68612,31.89582287,1.2615,17.07119,1.693306
132.8704017,11.71909707,6.05E+17,215.804463,31.90271766,1.0534,15.253662,1.06403
132.7000384,11.82819476,6.05E+17,215.6055968,31.79697087,1.1513,14.381816,0.870425
132.8497707,11.58065417,6.05E+17,215.9424017,31.82623038,1.1442,13.874236,0.897902
132.601397,11.8767136,6.05E+17,215.5062899,31.72955678,1.067,15.140642,0.994751
132.57657,11.90666066,6.05E+17,215.462371,31.71999053,1.1521,14.632977,0.899541
133.064349,11.8837391,6.05E+17,215.7218869,32.14406317,1.1737,14.353541,0.850847
132.6387574,11.81725281,6.05E+17,215.5877733,31.73791316,1.1914,14.296124,0.857324
132.5096822,11.75248598,6.05E+17,215.5947383,31.59605038,1.1764,15.982077,1.252747
133.0137207,11.96794318,6.05E+17,215.6070992,32.13422749,1.1567,13.86388,0.791897
133.0926213,11.61301555,6.05E+17,216.0257142,32.05566916,1.2877,16.47591,1.541534
132.8253739,11.71520015,6.05E+17,215.7868518,31.86105907,1.0537,13.145604,0.767042
132.7192432,12.06027048,6.05E+17,215.3665263,31.91088563,1.2216,15.165632,1.01234
133.0016803,11.93527983,6.05E+17,215.6363396,32.10988861,1.0975,14.209217,0.845532
132.7531307,11.88651279,6.05E+17,215.5688091,31.86855252,1.0645,14.620118,0.914456
132.7454195,11.80534569,6.05E+17,215.65189,31.82775416,1.1285,13.649656,0.770412
132.8263522,11.72365346,6.05E+17,215.7782892,31.86547387,1.1108,13.290926,0.755639
132.8266399,11.68448972,6.05E+17,215.8202841,31.84929973,1.0405,16.237581,1.595477
132.9984406,11.8826774,6.05E+17,215.6911903,32.08503043,1.0969,12.683321,0.763253
132.7354798,11.63560403,6.05E+17,215.8283816,31.74774592,1.1729,13.993842,0.793832
132.7653506,11.88491476,6.05E+17,215.5764024,31.87874883,1.1455,17.049788,1.630651
133.1985222,11.95726641,6.05E+17,215.707761,32.29405597,1.0855,14.643472,0.892476
132.5838134,11.81973049,6.05E+17,215.5586816,31.69010202,1.1405,13.460377,0.740879
132.6919997,11.7189597,6.05E+17,215.7183972,31.74407798,1.2073,12.98627,0.752861
132.7222218,11.727779,6.05E+17,215.7235714,31.77464097,1.1598,14.228987,0.907283
132.7618789,11.98276883,6.05E+17,215.4699945,31.91650751,1.211,15.964442,1.228354
132.8753262,11.45874941,6.05E+17,216.0849217,31.79759616,1.109,14.453944,0.862074
133.1261048,11.71400719,6.05E+17,215.9337997,32.1278559,1.0805,13.989511,0.798099
132.8926885,11.84846066,6.05E+17,215.6768049,31.97671262,1.1093,13.569983,0.730249
132.7543626,11.83635183,6.05E+17,215.623052,31.84867784,1.0818,12.555823,0.92621
132.688817,12.0345078,6.05E+17,215.3795229,31.87310498,1.0133,17.364746,1.841938
132.7281467,11.73726407,6.05E+17,215.7163017,31.78388375,1.0772,16.844553,1.579639
132.9140593,11.86267351,6.05E+17,215.6718964,32.00165472,1.1691,11.87749,1.176254
133.0147781,11.68996263,6.05E+17,215.9055552,32.01881866,1.1435,12.58581,0.747308
132.5609948,11.7415499,6.05E+17,215.6311121,31.63708684,1.1247,14.946151,0.975459
132.7516918,11.90133909,6.05E+17,215.5522546,31.87346708,1.1313,16.751854,1.504415
132.74851,11.73556404,6.05E+17,215.7279498,31.80127274,1.1991,14.437025,1.007396
133.0082644,11.99896669,6.05E+17,215.5711722,32.14231823,1.1027,16.179718,1.304351
